myid = 6	numprocs = 13
OMP_NUM_THREADS: 3
threads: 3
. . . 
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_Mmax5E-18_ecc5E-2_frag_acc/rand07/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_Mmax5E-18_ecc5E-2_frag_acc/
SUBDIRECTORY	rand
N_tr	3000
N_p	3
ECC_RATIO	5.0
STEP_INTERVAL	1.0E6
BREAK_TIME	14100.0
RAYLEIGH_DISTRIBUTION	1
FRAGMENTATION	1
COLLISION	1
COALESCENCE	1
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	1
EXECUTION_TIME	1
EXECUTION_TIME_FUNC	0
INTERACTION_ALL	0
INTERACTION_PLANET_TRACER	1
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
EJECTION	0
ORBITING_SMALL_PARTICLE	1
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	3.0E-6
PLANET_AXIS	1.0
PLANET_ECC	(0.01*5.0)
PLANET_INC	((0.01*5.0)*0.5)
PLANET_DENSITY	3.0
M_TOT	(3.0E-5*3)
ECC_RMS	(0.01*5.0)
INC_RMS	((0.01*5.0)*0.5)
DELTA_HILL	10.0
SEPARATE_HILL	5.0
DT_FRAGCHECK	2.0*3.14159265358979323846*0.1
GEOMETRIC_RATIO_FRAG	pow(10.0,1.0/8.0)
DELTA_R	0.01
DELTA_THETA	0.125*3.14159265358979323846
NEIGHBOR_MAX	200
DEPLETION_TIME_EXPLICIT	DEPLETION_TIME_EXPLICIT
RHO	3.0
EPSILON_FRAG	0.2
B_FRAG	(5.0/3.0)
Q_0_FRAG	9.5E8
P_FRAG	0.453
XI	0.01
M_MAX	5.00E-18
T_MAX	(2.0*3.14159265358979323846*1.0E3)
DT_LOG	1
DT_ENE	(2.0*3.14159265358979323846*1.0E-1)
GEOMETRIC_RATIO	pow(10.0,1.0/8.0)
GEOMETRIC_RATIO_LONGTERM	pow(10.0,1.0/128.0)
-----
alpha=1.67944	s_1=3.71665	s_2=12.6018	s_3=2.85931	h_0=3.58995e-05	Q_D=5.81724e-07
inner = 866,	center = 1059,	outer = 1071,	total = 3000
initial mass depletion timescale =1.652642e-01 [yr] (center)
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
0.000000e+00	  3	  3000	     0	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00
2.600000e+07	  3	  3000	  2755	1.524592766726250e-03	9.999999999999991e+00	3.308069800296705e+00
2.700000e+07	  3	  3000	   113	1.132908357024001e-03	1.333521432163323e+01	4.938583074854932e-01
2.800000e+07	  3	  3000	   647	1.263508517781297e-03	1.333521432163323e+01	1.016590212711590e+00
2.900000e+07	  3	  3000	   851	1.136386804322282e-03	1.333521432163323e+01	1.537211057480783e+00
collision No.1	1.493855e+01[yr]	i=3, j=132	r_ij=6.335410921308088e-05	radius[3]+radius[132]=6.338481524341289e-05
dE_heat=-1.524609e-11	dE_grav=1.532278e-11	dE_c=-4.093731e-19	v_imp=3.069885e-01
3.000000e+07	  3	  2999	  1859	2.169204690500151e-03	1.333521432163323e+01	2.062103633926864e+00
3.100000e+07	  3	  2999	  2218	1.424823399074166e-03	1.333521432163323e+01	2.584179627709924e+00
3.200000e+07	  3	  2999	  2270	1.518026982877654e-03	1.333521432163323e+01	3.109358906856558e+00
3.300000e+07	  3	  2999	   496	1.145779060403912e-03	1.333521432163323e+01	3.632382370865018e+00
3.400000e+07	  3	  2999	  2651	1.286922526958514e-03	1.333521432163323e+01	4.156843729779963e+00
3.500000e+07	  3	  2999	  2973	1.268772628219750e-03	1.778279410038921e+01	2.333856619827074e-01
3.600000e+07	  3	  2999	  1451	1.671628775706128e-03	1.778279410038921e+01	7.560916335868341e-01
3.700000e+07	  3	  2999	  2626	1.674877828508098e-03	1.778279410038921e+01	1.281835262275915e+00
3.800000e+07	  3	  2999	   261	2.525476037971752e-03	1.778279410038921e+01	1.804281440185140e+00
3.900000e+07	  3	  2999	  1931	1.845048124918303e-03	1.778279410038921e+01	2.329309851419125e+00
4.000000e+07	  3	  2999	  2906	1.289968996317890e-03	1.778279410038921e+01	2.853993239971032e+00
4.100000e+07	  3	  2999	   278	1.616175030169675e-03	1.778279410038921e+01	3.376015263952231e+00
4.200000e+07	  3	  2999	  2963	1.721338196964554e-03	1.778279410038921e+01	3.901030457690573e+00
4.300000e+07	  3	  2999	  1276	1.216535949100655e-03	1.778279410038921e+01	4.424423641498156e+00
4.400000e+07	  3	  2999	  2641	1.610806922321800e-03	1.778279410038921e+01	4.949450846864769e+00
4.500000e+07	  3	  2999	   332	1.069064387402487e-03	1.778279410038921e+01	5.472572557715501e+00
4.600000e+07	  3	  2999	  1433	1.585044256239056e-03	2.371373705661653e+01	6.614510762699240e-02
4.700000e+07	  3	  2999	   897	1.159133550580242e-03	2.371373705661653e+01	5.900293697884318e-01
4.800000e+07	  3	  2999	  2435	1.434767129414371e-03	2.371373705661653e+01	1.114673389011732e+00
4.900000e+07	  3	  2999	   721	1.181845723782339e-03	2.371373705661653e+01	1.637910188437256e+00
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
5.000000e+07	  3	  2999	  1315	1.147251737909707e-03	2.371373705661653e+01	2.162260805356119e+00
5.100000e+07	  3	  2999	  2549	2.046629933359742e-03	2.371373705661653e+01	2.685497803129859e+00
5.200000e+07	  3	  2999	   844	1.675144612524812e-03	2.371373705661653e+01	3.209729238939005e+00
5.300000e+07	  3	  2999	  2945	1.749597056272854e-03	2.371373705661653e+01	3.734074546791151e+00
5.400000e+07	  3	  2999	  2309	1.345898440554760e-03	2.371373705661653e+01	4.257577738981270e+00
5.500000e+07	  3	  2999	  1624	2.323298937181281e-03	2.371373705661653e+01	4.780616661284163e+00
5.600000e+07	  3	  2999	   655	1.466143882731842e-03	2.371373705661653e+01	5.305664459646362e+00
5.700000e+07	  3	  2999	   451	1.054541706512686e-03	2.371373705661653e+01	5.829917483212537e+00
5.800000e+07	  3	  2999	  1022	1.311296164026155e-03	2.371373705661653e+01	6.353745976926441e+00
5.900000e+07	  3	  2999	   667	1.152716085287908e-03	2.371373705661653e+01	6.877846538700920e+00
6.000000e+07	  3	  2999	  2865	2.629127109665143e-03	2.371373705661653e+01	7.401138392558682e+00
6.100000e+07	  3	  2999	  2124	1.375707211537192e-03	3.162277660168376e+01	1.473815604273986e-02
6.200000e+07	  3	  2999	  1042	2.097521296953144e-03	3.162277660168376e+01	5.386263441746461e-01
6.300000e+07	  3	  2999	  1704	1.812053002326530e-03	3.162277660168376e+01	1.063829303643827e+00
6.400000e+07	  3	  2999	  1167	1.241121705836475e-03	3.162277660168376e+01	1.586712172538375e+00
6.500000e+07	  3	  2999	  1105	1.798625805308937e-03	3.162277660168376e+01	2.110499157369982e+00
6.600000e+07	  3	  2999	  2430	1.660663247937653e-03	3.162277660168376e+01	2.634117680031243e+00
6.700000e+07	  3	  2999	  2311	1.350926793081431e-03	3.162277660168376e+01	3.158039948811998e+00
6.800000e+07	  3	  2999	  1087	1.499376052043322e-03	3.162277660168376e+01	3.682721103172775e+00
6.900000e+07	  3	  2999	    82	2.453255709243630e-03	3.162277660168376e+01	4.205957280126563e+00
7.000000e+07	  3	  2999	  1428	1.791947185306036e-03	3.162277660168376e+01	4.731111121032303e+00
7.100000e+07	  3	  2999	  2344	1.300736396596618e-03	3.162277660168376e+01	5.254036363362901e+00
7.200000e+07	  3	  2999	  2287	1.075268760078482e-03	3.162277660168376e+01	5.779512165308223e+00
7.300000e+07	  3	  2999	  1528	1.889670649144551e-03	3.162277660168376e+01	6.301801842280162e+00
7.400000e+07	  3	  2999	  2837	1.428832710032373e-03	3.162277660168376e+01	6.827410689706917e+00
7.500000e+07	  3	  2999	  2018	1.666345457750722e-03	3.162277660168376e+01	7.350312113799775e+00
7.600000e+07	  3	  2999	   172	1.563327577535033e-03	3.162277660168376e+01	7.876592888256100e+00
7.700000e+07	  3	  2999	  1171	1.497319877171414e-03	3.162277660168376e+01	8.398803606935267e+00
7.800000e+07	  3	  2999	   244	1.905020324632132e-03	3.162277660168376e+01	8.925199396876277e+00
7.900000e+07	  3	  2999	  1987	1.512703006267711e-03	3.162277660168376e+01	9.447048795711165e+00
8.000000e+07	  3	  2999	  2397	1.322700953190213e-03	3.162277660168376e+01	9.972959381196750e+00
8.100000e+07	  3	  2999	   128	1.727554271659936e-03	3.162277660168376e+01	1.049568159983578e+01
8.200000e+07	  3	  2999	  1512	1.598566166323159e-03	4.216965034285818e+01	4.692622966134923e-01
8.300000e+07	  3	  2999	   790	1.694983811094018e-03	4.216965034285818e+01	9.931799645489703e-01
8.400000e+07	  3	  2999	   248	1.069458463433195e-03	4.216965034285818e+01	1.517226152902242e+00
8.500000e+07	  3	  2999	  1960	1.443023862203440e-03	4.216965034285818e+01	2.040684634313933e+00
8.600000e+07	  3	  2999	  1127	1.588885499415313e-03	4.216965034285818e+01	2.564361138739486e+00
8.700000e+07	  3	  2999	   981	1.242161007069698e-03	4.216965034285818e+01	3.087932772415873e+00
8.800000e+07	  3	  2999	  1946	1.643763957497849e-03	4.216965034285818e+01	3.612689317306681e+00
8.900000e+07	  3	  2999	  1081	2.033661785112042e-03	4.216965034285818e+01	4.136535994314459e+00
t_sys = 4.673936e+01 [yr]	i = 2158	neighbor number = 0	v_ave, sigma, & n_s does NOT change.
9.000000e+07	  3	  2999	  2095	1.459870047240560e-03	4.216965034285818e+01	4.659851357308612e+00
9.100000e+07	  3	  2999	  1509	1.853039213825048e-03	4.216965034285818e+01	5.185313009379706e+00
9.200000e+07	  3	  2999	   917	1.274311239792874e-03	4.216965034285818e+01	5.708109601624773e+00
9.300000e+07	  3	  2999	   418	1.717155671588406e-03	4.216965034285818e+01	6.232576896059360e+00
9.400000e+07	  3	  2999	   446	1.630694979119889e-03	4.216965034285818e+01	6.756339245823457e+00
9.500000e+07	  3	  2999	   740	1.428105827832433e-03	4.216965034285818e+01	7.281105081287990e+00
9.600000e+07	  3	  2999	   575	1.189151784867824e-03	4.216965034285818e+01	7.805507492512334e+00
9.700000e+07	  3	  2999	  2767	1.869002808951422e-03	4.216965034285818e+01	8.328424183372482e+00
9.800000e+07	  3	  2999	  1271	1.208075544589157e-03	4.216965034285818e+01	8.852997362611205e+00
9.900000e+07	  3	  2999	  1612	2.565640902636715e-03	4.216965034285818e+01	9.375077835630062e+00
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.000000e+08	  3	  2999	  2779	2.322262070394130e-03	4.216965034285818e+01	9.899114250241912e+00
t_sys = 5.216405e+01 [yr]	i = 415	neighbor number = 0	v_ave, sigma, & n_s does NOT change.
1.010000e+08	  3	  2999	  1312	1.930881449914344e-03	4.216965034285818e+01	1.042331025904130e+01
t_sys = 5.272100e+01 [yr]	i = 415	neighbor number = 0	v_ave, sigma, & n_s does NOT change.
1.020000e+08	  3	  2999	  2637	1.708862711338078e-03	4.216965034285818e+01	1.094748900577100e+01
t_sys = 5.357185e+01 [yr]	i = 415	neighbor number = 0	v_ave, sigma, & n_s does NOT change.
1.030000e+08	  3	  2999	  2552	1.095393005272277e-03	4.216965034285818e+01	1.147119137753917e+01
t_sys = 5.386663e+01 [yr]	i = 415	neighbor number = 0	v_ave, sigma, & n_s does NOT change.
t_sys = 5.416265e+01 [yr]	i = 415	neighbor number = 0	v_ave, sigma, & n_s does NOT change.
1.040000e+08	  3	  2999	  2519	1.306898143006642e-03	4.216965034285818e+01	1.199583405033462e+01
t_sys = 5.445729e+01 [yr]	i = 415	neighbor number = 0	v_ave, sigma, & n_s does NOT change.
1.050000e+08	  3	  2999	   625	1.428351349910533e-03	4.216965034285818e+01	1.251899885505347e+01
1.060000e+08	  3	  2999	  1328	2.239443651460653e-03	4.216965034285818e+01	1.304275121800712e+01
1.070000e+08	  3	  2999	   990	2.536347938352645e-03	4.216965034285818e+01	1.356739936983697e+01
t_sys = 5.584978e+01 [yr]	i = 415	neighbor number = 0	v_ave, sigma, & n_s does NOT change.
1.080000e+08	  3	  2999	  2960	1.051947049545961e-03	5.623413251903484e+01	2.398559916174497e-02
1.090000e+08	  3	  2999	  2414	1.577788637070399e-03	5.623413251903484e+01	5.494220547636948e-01
t_sys = 5.691641e+01 [yr]	i = 415	neighbor number = 0	v_ave, sigma, & n_s does NOT change.
t_sys = 5.717826e+01 [yr]	i = 415	neighbor number = 0	v_ave, sigma, & n_s does NOT change.
1.100000e+08	  3	  2999	  1094	1.680793030140479e-03	5.623413251903484e+01	1.071535610132777e+00
t_sys = 5.743988e+01 [yr]	i = 415	neighbor number = 0	v_ave, sigma, & n_s does NOT change.
t_sys = 5.770057e+01 [yr]	i = 415	neighbor number = 0	v_ave, sigma, & n_s does NOT change.
1.110000e+08	  3	  2999	   893	1.740343742685887e-03	5.623413251903484e+01	1.595229816832168e+00
1.120000e+08	  3	  2999	  2904	1.862984082857046e-03	5.623413251903484e+01	2.118910939676892e+00
1.130000e+08	  3	  2999	  2575	1.791513520703954e-03	5.623413251903484e+01	2.642673155678562e+00
1.140000e+08	  3	  2999	   436	1.693645459666729e-03	5.623413251903484e+01	3.167563929055474e+00
t_sys = 5.943467e+01 [yr]	i = 415	neighbor number = 0	v_ave, sigma, & n_s does NOT change.
collision No.2	5.980010e+01[yr]	i=2, j=1705	r_ij=6.313670471011263e-05	radius[2]+radius[1705]=6.338481524341289e-05
dE_heat=-1.964019e-12	dE_grav=1.962520e-12	dE_c=4.050078e-20	v_imp=3.083923e-01
1.150000e+08	  3	  2998	  1573	1.187759670633095e-03	5.623413251903484e+01	3.691542234089775e+00
1.160000e+08	  3	  2998	  2087	1.684171032398036e-03	5.623413251903484e+01	4.214912770340103e+00
t_sys = 6.090725e+01 [yr]	i = 415	neighbor number = 0	v_ave, sigma, & n_s does NOT change.
1.170000e+08	  3	  2998	   473	1.130708718447664e-03	5.623413251903484e+01	4.739818623122762e+00
1.180000e+08	  3	  2998	  2998	1.449974264073885e-03	5.623413251903484e+01	5.262855779722170e+00
1.190000e+08	  3	  2998	  2778	1.944288753415357e-03	5.623413251903484e+01	5.787944172731020e+00
t_sys = 6.240120e+01 [yr]	i = 415	neighbor number = 0	v_ave, sigma, & n_s does NOT change.
1.200000e+08	  3	  2998	   958	1.702251170581706e-03	5.623413251903484e+01	6.312019024931771e+00
t_sys = 6.256707e+01 [yr]	i = 2158	neighbor number = 0	v_ave, sigma, & n_s does NOT change.
1.210000e+08	  3	  2998	  1618	1.592645416649044e-03	5.623413251903484e+01	6.836256324249465e+00
1.220000e+08	  3	  2998	  2420	2.203384936650396e-03	5.623413251903484e+01	7.359947874323013e+00
t_sys = 6.389299e+01 [yr]	i = 415	neighbor number = 0	v_ave, sigma, & n_s does NOT change.
1.230000e+08	  3	  2998	  2783	1.653635398992480e-03	5.623413251903484e+01	7.885024870351142e+00
1.240000e+08	  3	  2998	   517	1.154065143021620e-03	5.623413251903484e+01	8.407885327139640e+00
1.250000e+08	  3	  2998	  1330	1.366025000851591e-03	5.623413251903484e+01	8.934117440210679e+00
1.260000e+08	  3	  2998	  1944	1.693831754110142e-03	5.623413251903484e+01	9.455622453255881e+00
1.270000e+08	  3	  2998	  2639	1.262305922859911e-03	5.623413251903484e+01	9.980527711565559e+00
1.280000e+08	  3	  2998	  1903	1.270829740044648e-03	5.623413251903484e+01	1.050403501234409e+01
1.290000e+08	  3	  2998	   336	2.082980317865875e-03	5.623413251903484e+01	1.102881766761836e+01
1.300000e+08	  3	  2998	    57	1.347592143076419e-03	5.623413251903484e+01	1.155193126084197e+01
1.310000e+08	  3	  2998	  2078	1.516381927089200e-03	5.623413251903484e+01	1.207789784529803e+01
1.320000e+08	  3	  2998	   357	1.753406023536787e-03	5.623413251903484e+01	1.259972052117820e+01
1.330000e+08	  3	  2998	   727	1.236377417026655e-03	5.623413251903484e+01	1.312535120054353e+01
1.340000e+08	  3	  2998	  2982	1.302018813184659e-03	5.623413251903484e+01	1.364874290236121e+01
1.350000e+08	  3	  2998	  2229	9.944925638526168e-04	5.623413251903484e+01	1.417227094552885e+01
1.360000e+08	  3	  2998	  2774	1.074218463922605e-03	5.623413251903484e+01	1.469654470466868e+01
1.370000e+08	  3	  2998	   439	1.954973594856891e-03	5.623413251903484e+01	1.521964018626667e+01
1.380000e+08	  3	  2998	   941	1.231684265197781e-03	5.623413251903484e+01	1.574493355711652e+01
1.390000e+08	  3	  2998	   425	1.441245772315953e-03	5.623413251903484e+01	1.626663713289625e+01
1.400000e+08	  3	  2998	   699	1.465552607383082e-03	5.623413251903484e+01	1.679121927790240e+01
1.410000e+08	  3	  2998	  1061	1.333664323379056e-03	5.623413251903484e+01	1.731445706066685e+01
1.420000e+08	  3	  2998	  1259	1.496379889187717e-03	5.623413251903484e+01	1.783716783657171e+01
1.430000e+08	  3	  2998	    85	1.694798075482034e-03	5.623413251903484e+01	1.836123933814316e+01
1.440000e+08	  3	  2998	  2592	1.386333753799672e-03	7.498942093324548e+01	1.290812600920196e-01
1.450000e+08	  3	  2998	  1921	1.413547125251056e-03	7.498942093324548e+01	6.524086897876877e-01
1.460000e+08	  3	  2998	  2176	1.077959808073186e-03	7.498942093324548e+01	1.176427849086962e+00
1.470000e+08	  3	  2998	   417	1.215973163650553e-03	7.498942093324548e+01	1.696153726810564e+00
1.480000e+08	  3	  2998	  1925	1.461098961732953e-03	7.498942093324548e+01	2.220562061442528e+00
1.490000e+08	  3	  2998	   633	1.365530971133587e-03	7.498942093324548e+01	2.743560987994781e+00
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.500000e+08	  3	  2998	  2014	1.272483875947744e-03	7.498942093324548e+01	3.268247087539766e+00
1.510000e+08	  3	  2998	  2108	1.969756837910350e-03	7.498942093324548e+01	3.791827828174956e+00
1.520000e+08	  3	  2998	  1622	1.837534182011807e-03	7.498942093324548e+01	4.315782048106992e+00
1.530000e+08	  3	  2998	  2371	1.696772212561452e-03	7.498942093324548e+01	4.839044145829758e+00
1.540000e+08	  3	  2998	  1553	1.542751499043311e-03	7.498942093324548e+01	5.363338464742470e+00
1.550000e+08	  3	  2998	  2594	1.463157343661765e-03	7.498942093324548e+01	5.887465114115485e+00
1.560000e+08	  3	  2998	   212	1.230958542534987e-03	7.498942093324548e+01	6.411488291661400e+00
1.570000e+08	  3	  2998	   967	1.530007228462117e-03	7.498942093324548e+01	6.934031190567903e+00
1.580000e+08	  3	  2998	  2922	1.599787358718600e-03	7.498942093324548e+01	7.458814493633345e+00
1.590000e+08	  3	  2998	  2129	1.163383600253878e-03	7.498942093324548e+01	7.981051809217351e+00
1.600000e+08	  3	  2998	  1744	1.750804499354661e-03	7.498942093324548e+01	8.506614891933991e+00
1.610000e+08	  3	  2998	  2034	1.380243423063376e-03	7.498942093324548e+01	9.029032168292318e+00
1.620000e+08	  3	  2998	  2382	1.261636350061767e-03	7.498942093324548e+01	9.553144964524376e+00
1.630000e+08	  3	  2998	   889	1.446196151206177e-03	7.498942093324548e+01	1.007787042102356e+01
1.640000e+08	  3	  2998	  2381	1.208310905681194e-03	7.498942093324548e+01	1.060206765462091e+01
1.650000e+08	  3	  2998	  1381	1.622466641403235e-03	7.498942093324548e+01	1.112560445107358e+01
1.660000e+08	  3	  2998	   587	1.859411047021540e-03	7.498942093324548e+01	1.164983446406395e+01
1.670000e+08	  3	  2998	  1516	1.634081966506334e-03	7.498942093324548e+01	1.217405221419795e+01
1.680000e+08	  3	  2998	  1942	1.307239442408807e-03	7.498942093324548e+01	1.269683736586736e+01
1.690000e+08	  3	  2998	   168	1.213218673628303e-03	7.498942093324548e+01	1.322129127012374e+01
1.700000e+08	  3	  2998	   331	1.696243804001055e-03	7.498942093324548e+01	1.374469206056229e+01
1.710000e+08	  3	  2998	  2290	1.314508284325586e-03	7.498942093324548e+01	1.426788015821271e+01
t_sys = 8.952915e+01 [yr]	i = 415	neighbor number = 0	v_ave, sigma, & n_s does NOT change.
1.720000e+08	  3	  2998	  2244	1.411369565986258e-03	7.498942093324548e+01	1.479134544026588e+01
1.730000e+08	  3	  2998	  2769	1.900230466684327e-03	7.498942093324548e+01	1.531533930646967e+01
1.740000e+08	  3	  2998	  2412	1.353375041361978e-03	7.498942093324548e+01	1.583927619728166e+01
1.750000e+08	  3	  2998	   533	1.176894546719783e-03	7.498942093324548e+01	1.636230592894346e+01
1.760000e+08	  3	  2998	  1067	1.915486204635011e-03	7.498942093324548e+01	1.688757293605690e+01
1.770000e+08	  3	  2998	   862	9.971643521709923e-04	7.498942093324548e+01	1.741110964079419e+01
1.780000e+08	  3	  2998	  2509	1.400788136131514e-03	7.498942093324548e+01	1.793537708724327e+01
1.790000e+08	  3	  2998	  2415	1.149459653935442e-03	7.498942093324548e+01	1.845897292476035e+01
1.800000e+08	  3	  2998	  1659	1.792820888855642e-03	7.498942093324548e+01	1.898206021002777e+01
1.810000e+08	  3	  2998	    74	1.447290116433386e-03	7.498942093324548e+01	1.950690640868281e+01
1.820000e+08	  3	  2998	  2242	2.311581608916622e-03	7.498942093324548e+01	2.002965985564335e+01
1.830000e+08	  3	  2998	  1547	2.186343126249591e-03	7.498942093324548e+01	2.055502762688103e+01
1.840000e+08	  3	  2998	   335	1.274916905525075e-03	7.498942093324548e+01	2.107700980262130e+01
1.850000e+08	  3	  2998	  2619	1.897789796382810e-03	7.498942093324548e+01	2.160177232377287e+01
1.860000e+08	  3	  2998	  2111	1.080375203659678e-03	7.498942093324548e+01	2.212424732379983e+01
1.870000e+08	  3	  2998	  1294	1.741658851878034e-03	7.498942093324548e+01	2.264810377710836e+01
1.880000e+08	  3	  2998	  1096	1.500737080317325e-03	7.498942093324548e+01	2.317132502700366e+01
1.890000e+08	  3	  2998	  2008	1.434218079069197e-03	7.498942093324548e+01	2.369491746769377e+01
1.900000e+08	  3	  2998	  2959	1.775033396453485e-03	7.498942093324548e+01	2.421946149564727e+01
1.910000e+08	  3	  2998	  2589	1.923921860990485e-03	7.498942093324548e+01	2.474203943586035e+01
collision No.3	9.984348e+01[yr]	i=2, j=1356	r_ij=6.199959340977642e-05	radius[2]+radius[1356]=6.338505456432584e-05
dE_heat=-1.091167e-12	dE_grav=1.087179e-12	dE_c=-2.974001e-20	v_imp=3.116599e-01
1.920000e+08	  3	  2997	   547	1.128903203650255e-03	9.999999999999986e+01	2.558714879626810e-01
