myid = 10	numprocs = 13
OMP_NUM_THREADS: 3
threads: 3
. . . 
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_Mmax5E-18_ecc3E-2_frag_acc/rand11/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_Mmax5E-18_ecc3E-2_frag_acc/
SUBDIRECTORY	rand
N_tr	3000
N_p	3
ECC_RATIO	3.0
STEP_INTERVAL	1.0E6
BREAK_TIME	14100.0
RAYLEIGH_DISTRIBUTION	1
FRAGMENTATION	1
COLLISION	1
COALESCENCE	1
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	1
EXECUTION_TIME	1
EXECUTION_TIME_FUNC	0
INTERACTION_ALL	0
INTERACTION_PLANET_TRACER	1
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
EJECTION	0
ORBITING_SMALL_PARTICLE	1
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	3.0E-6
PLANET_AXIS	1.0
PLANET_ECC	(0.01*3.0)
PLANET_INC	((0.01*3.0)*0.5)
PLANET_DENSITY	3.0
M_TOT	(3.0E-5*3)
ECC_RMS	(0.01*3.0)
INC_RMS	((0.01*3.0)*0.5)
DELTA_HILL	10.0
SEPARATE_HILL	5.0
DT_FRAGCHECK	2.0*3.14159265358979323846*0.1
GEOMETRIC_RATIO_FRAG	pow(10.0,1.0/8.0)
DELTA_R	0.01
DELTA_THETA	0.125*3.14159265358979323846
NEIGHBOR_MAX	200
DEPLETION_TIME_EXPLICIT	DEPLETION_TIME_EXPLICIT
RHO	3.0
EPSILON_FRAG	0.2
B_FRAG	(5.0/3.0)
Q_0_FRAG	9.5E8
P_FRAG	0.453
XI	0.01
M_MAX	5.00E-18
T_MAX	(2.0*3.14159265358979323846*1.0E3)
DT_LOG	1
DT_ENE	(2.0*3.14159265358979323846*1.0E-1)
GEOMETRIC_RATIO	pow(10.0,1.0/8.0)
GEOMETRIC_RATIO_LONGTERM	pow(10.0,1.0/128.0)
-----
alpha=1.67944	s_1=3.71665	s_2=12.6018	s_3=2.85931	h_0=3.58995e-05	Q_D=5.81724e-07
inner = 819,	center = 1126,	outer = 1054,	total = 3000
initial mass depletion timescale =3.111733e-01 [yr] (center)
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
0.000000e+00	  3	  3000	     0	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00
3.100000e+07	  3	  3000	  1369	1.853844048527507e-03	1.333521432163323e+01	2.596169770355229e+00
3.200000e+07	  3	  3000	  2976	1.673937073667242e-03	1.333521432163323e+01	3.123987981921016e+00
3.300000e+07	  3	  3000	   417	1.597517991877356e-03	1.333521432163323e+01	3.651926800859695e+00
3.400000e+07	  3	  3000	  1845	1.877776938946814e-03	1.333521432163323e+01	4.177952757910522e+00
3.500000e+07	  3	  3000	  1317	1.457198253334080e-03	1.778279410038921e+01	2.583972879421598e-01
3.600000e+07	  3	  3000	  2919	1.996318864248773e-03	1.778279410038921e+01	7.846281333117892e-01
3.700000e+07	  3	  3000	  2309	1.813874638520575e-03	1.778279410038921e+01	1.314557279255542e+00
3.800000e+07	  3	  3000	   376	1.602230771750826e-03	1.778279410038921e+01	1.840165540012296e+00
3.900000e+07	  3	  3000	  2230	1.331316998514509e-03	1.778279410038921e+01	2.368151035949224e+00
4.000000e+07	  3	  3000	  2813	2.307338563312535e-03	1.778279410038921e+01	2.896171863765967e+00
4.100000e+07	  3	  3000	  1134	1.570734917391849e-03	1.778279410038921e+01	3.422192037668075e+00
4.200000e+07	  3	  3000	    16	2.076071975129428e-03	1.778279410038921e+01	3.951195786237006e+00
4.300000e+07	  3	  3000	  2213	1.850405015580598e-03	1.778279410038921e+01	4.478528570685525e+00
4.400000e+07	  3	  3000	   785	1.785891069873708e-03	1.778279410038921e+01	5.006902726693226e+00
4.500000e+07	  3	  3000	  1784	1.481955038066349e-03	1.778279410038921e+01	5.534517668610796e+00
4.600000e+07	  3	  3000	    57	1.816008123597051e-03	2.371373705661653e+01	1.296766928773024e-01
4.700000e+07	  3	  3000	  2289	1.724207272030506e-03	2.371373705661653e+01	6.585753845759436e-01
4.800000e+07	  3	  3000	  1886	1.636580661043119e-03	2.371373705661653e+01	1.186149886041124e+00
4.900000e+07	  3	  3000	   714	1.326657285848322e-03	2.371373705661653e+01	1.713086138285667e+00
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
5.000000e+07	  3	  3000	   264	1.200957416920594e-03	2.371373705661653e+01	2.242046861530636e+00
5.100000e+07	  3	  3000	   951	1.151602184051528e-03	2.371373705661653e+01	2.769506329591370e+00
5.200000e+07	  3	  3000	  2577	1.306215726438203e-03	2.371373705661653e+01	3.297850046208417e+00
5.300000e+07	  3	  3000	  2099	1.152816614246687e-03	2.371373705661653e+01	3.826785424443096e+00
5.400000e+07	  3	  3000	  2065	1.461327459898955e-03	2.371373705661653e+01	4.353160912588406e+00
5.500000e+07	  3	  3000	  1657	1.764910366955441e-03	2.371373705661653e+01	4.882352162907437e+00
5.600000e+07	  3	  3000	  2897	1.593041722042254e-03	2.371373705661653e+01	5.406516756721770e+00
5.700000e+07	  3	  3000	  1460	1.190423651323434e-03	2.371373705661653e+01	5.936624614654215e+00
5.800000e+07	  3	  3000	  1271	1.391979245396381e-03	2.371373705661653e+01	6.462845444165857e+00
5.900000e+07	  3	  3000	  1566	1.804772232512690e-03	2.371373705661653e+01	6.990683718645855e+00
6.000000e+07	  3	  3000	  1652	1.439329960003462e-03	2.371373705661653e+01	7.516777510858962e+00
6.100000e+07	  3	  3000	  2525	1.859873924488847e-03	3.162277660168376e+01	1.314681908945289e-01
6.200000e+07	  3	  3000	   838	1.254222473676447e-03	3.162277660168376e+01	6.588858072868190e-01
6.300000e+07	  3	  3000	    52	1.560256250484621e-03	3.162277660168376e+01	1.187139118606207e+00
6.400000e+07	  3	  3000	  1184	1.702673524732085e-03	3.162277660168376e+01	1.713832822115833e+00
6.500000e+07	  3	  3000	  2322	1.367267538438122e-03	3.162277660168376e+01	2.242051804440796e+00
6.600000e+07	  3	  3000	  1090	1.609004586932726e-03	3.162277660168376e+01	2.769717968602584e+00
6.700000e+07	  3	  3000	   408	1.542553372256485e-03	3.162277660168376e+01	3.296840165773878e+00
6.800000e+07	  3	  3000	  1608	1.851929223227481e-03	3.162277660168376e+01	3.823657637444720e+00
6.900000e+07	  3	  3000	  1803	1.458831154228601e-03	3.162277660168376e+01	4.351362100104579e+00
7.000000e+07	  3	  3000	  1082	1.195281145824964e-03	3.162277660168376e+01	4.878405248327641e+00
7.100000e+07	  3	  3000	  2222	1.690015237288947e-03	3.162277660168376e+01	5.406485065253346e+00
7.200000e+07	  3	  3000	  1514	1.173864206891234e-03	3.162277660168376e+01	5.934468279484920e+00
7.300000e+07	  3	  3000	   730	1.056935121188904e-03	3.162277660168376e+01	6.461194482128851e+00
collision No.1	3.818121e+01[yr]	i=3, j=641	r_ij=6.328097583696343e-05	radius[3]+radius[641]=6.338481524341289e-05
dE_heat=-6.037565e-11	dE_grav=6.027262e-11	dE_c=-1.610650e-18	v_imp=3.082492e-01
7.400000e+07	  3	  2999	  2878	1.485769163074620e-03	3.162277660168376e+01	6.988918053867462e+00
7.500000e+07	  3	  2999	  2428	1.625504340389702e-03	3.162277660168376e+01	7.516783044735911e+00
7.600000e+07	  3	  2999	  1677	1.124677782560202e-03	3.162277660168376e+01	8.044152598303830e+00
7.700000e+07	  3	  2999	   106	2.086026821594771e-03	3.162277660168376e+01	8.572480977736566e+00
7.800000e+07	  3	  2999	   287	1.214810210335826e-03	3.162277660168376e+01	9.099671542484067e+00
7.900000e+07	  3	  2999	  1418	1.878755350802430e-03	3.162277660168376e+01	9.628145484206346e+00
8.000000e+07	  3	  2999	    81	1.830225421774131e-03	3.162277660168376e+01	1.015482851523315e+01
8.100000e+07	  3	  2999	  1218	1.803876864355584e-03	4.216965034285818e+01	1.358674904397924e-01
8.200000e+07	  3	  2999	   526	1.272069052105489e-03	4.216965034285818e+01	6.627378008855856e-01
8.300000e+07	  3	  2999	  1698	1.779460702030908e-03	4.216965034285818e+01	1.191253729986356e+00
8.400000e+07	  3	  2999	   118	1.525012004012033e-03	4.216965034285818e+01	1.718179500849076e+00
8.500000e+07	  3	  2999	  1025	1.631199403679697e-03	4.216965034285818e+01	2.245648946966960e+00
8.600000e+07	  3	  2999	  2599	1.287468146224319e-03	4.216965034285818e+01	2.773821339174453e+00
8.700000e+07	  3	  2999	  1192	2.076591064664736e-03	4.216965034285818e+01	3.302251021537302e+00
8.800000e+07	  3	  2999	  2322	1.467858889062950e-03	4.216965034285818e+01	3.828890825876568e+00
8.900000e+07	  3	  2999	  2202	1.674652463408310e-03	4.216965034285818e+01	4.357526779030559e+00
9.000000e+07	  3	  2999	   232	1.475338863268092e-03	4.216965034285818e+01	4.886035378097085e+00
9.100000e+07	  3	  2999	   910	1.425641403073654e-03	4.216965034285818e+01	5.413328214413193e+00
9.200000e+07	  3	  2999	  1800	1.824084513837524e-03	4.216965034285818e+01	5.941303271504987e+00
9.300000e+07	  3	  2999	  2840	1.525006461184101e-03	4.216965034285818e+01	6.468821784447080e+00
9.400000e+07	  3	  2999	  1663	1.391352187517511e-03	4.216965034285818e+01	6.996323396963906e+00
9.500000e+07	  3	  2999	  2316	1.843349651863635e-03	4.216965034285818e+01	7.523765203484312e+00
9.600000e+07	  3	  2999	   746	2.124306573585888e-03	4.216965034285818e+01	8.050467327993184e+00
9.700000e+07	  3	  2999	   568	1.754608500340202e-03	4.216965034285818e+01	8.578512050937036e+00
9.800000e+07	  3	  2999	   898	1.371796135646036e-03	4.216965034285818e+01	9.106202578724881e+00
9.900000e+07	  3	  2999	  1731	1.323126742442036e-03	4.216965034285818e+01	9.633415327610596e+00
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.000000e+08	  3	  2999	  2946	1.379478526553315e-03	4.216965034285818e+01	1.015953532729774e+01
1.010000e+08	  3	  2999	  1321	1.596989301672064e-03	4.216965034285818e+01	1.068777665336862e+01
1.020000e+08	  3	  2999	  1210	1.401849315324978e-03	4.216965034285818e+01	1.121391457739380e+01
1.030000e+08	  3	  2999	  1438	1.393313812321121e-03	4.216965034285818e+01	1.174164143883098e+01
1.040000e+08	  3	  2999	  1745	1.561869363800670e-03	4.216965034285818e+01	1.226764751097240e+01
1.050000e+08	  3	  2999	  2101	1.306420572751609e-03	4.216965034285818e+01	1.279385233062533e+01
collision No.2	5.533615e+01[yr]	i=2, j=2701	r_ij=6.259552597549076e-05	radius[2]+radius[2701]=6.338481524341289e-05
dE_heat=-2.518185e-12	dE_grav=2.500991e-12	dE_c=-8.839315e-20	v_imp=3.106673e-01
1.060000e+08	  3	  2998	  1884	1.386567334997570e-03	4.216965034285818e+01	1.332059330963419e+01
1.070000e+08	  3	  2998	  1670	1.641552771477651e-03	4.216965034285818e+01	1.384776242954465e+01
1.080000e+08	  3	  2998	  2396	1.645256674685342e-03	5.623413251903484e+01	3.094782628507983e-01
1.090000e+08	  3	  2998	  2564	1.677205434125496e-03	5.623413251903484e+01	8.380823121956439e-01
1.100000e+08	  3	  2998	  1530	1.543130969716690e-03	5.623413251903484e+01	1.365535177696867e+00
1.110000e+08	  3	  2998	  1479	1.366403577053188e-03	5.623413251903484e+01	1.894408033749431e+00
1.120000e+08	  3	  2998	   843	1.336438308019012e-03	5.623413251903484e+01	2.421686235455612e+00
1.130000e+08	  3	  2998	  2646	1.952819606047149e-03	5.623413251903484e+01	2.949111217909388e+00
1.140000e+08	  3	  2998	   649	1.447147634448801e-03	5.623413251903484e+01	3.476018603057617e+00
1.150000e+08	  3	  2998	   264	1.175124742550058e-03	5.623413251903484e+01	4.003861277099015e+00
1.160000e+08	  3	  2998	  1691	2.038173293626914e-03	5.623413251903484e+01	4.531919741678734e+00
t_sys = 6.105291e+01 [yr]	i = 1693	neighbor number = 0	v_ave, sigma, & n_s does NOT change.
1.170000e+08	  3	  2998	  1357	1.765412715276946e-03	5.623413251903484e+01	5.059827693507095e+00
1.180000e+08	  3	  2998	   139	1.920677650644356e-03	5.623413251903484e+01	5.588517340142939e+00
1.190000e+08	  3	  2998	  1629	1.264799721500657e-03	5.623413251903484e+01	6.114755872130642e+00
t_sys = 6.263462e+01 [yr]	i = 1693	neighbor number = 0	v_ave, sigma, & n_s does NOT change.
1.200000e+08	  3	  2998	   812	1.083627248110676e-03	5.623413251903484e+01	6.642889198398393e+00
1.210000e+08	  3	  2998	  1468	1.200517369400622e-03	5.623413251903484e+01	7.170101822528296e+00
1.220000e+08	  3	  2998	  1905	1.278608164945147e-03	5.623413251903484e+01	7.697078235729586e+00
1.230000e+08	  3	  2998	  1030	1.416710557629279e-03	5.623413251903484e+01	8.225401219915682e+00
1.240000e+08	  3	  2998	  2125	1.590771716755367e-03	5.623413251903484e+01	8.751200519476303e+00
1.250000e+08	  3	  2998	  1756	1.397146099939099e-03	5.623413251903484e+01	9.279013846342673e+00
1.260000e+08	  3	  2998	   223	1.215747039221401e-03	5.623413251903484e+01	9.805941415074452e+00
1.270000e+08	  3	  2998	  1967	1.508844054031189e-03	5.623413251903484e+01	1.033519055061685e+01
1.280000e+08	  3	  2998	   258	1.220188588351195e-03	5.623413251903484e+01	1.086245525242293e+01
1.290000e+08	  3	  2998	  2706	1.044707863175324e-03	5.623413251903484e+01	1.138930455339506e+01
t_sys = 6.811968e+01 [yr]	i = 1693	neighbor number = 0	v_ave, sigma, & n_s does NOT change.
1.300000e+08	  3	  2998	  1039	1.718555554377655e-03	5.623413251903484e+01	1.191640474535511e+01
1.310000e+08	  3	  2998	  1159	1.243522021557872e-03	5.623413251903484e+01	1.244523490253812e+01
1.320000e+08	  3	  2998	  2012	1.228378940086676e-03	5.623413251903484e+01	1.297193344662074e+01
1.330000e+08	  3	  2998	  2400	1.233092203479111e-03	5.623413251903484e+01	1.350058077135096e+01
1.340000e+08	  3	  2998	   133	1.061211043648086e-03	5.623413251903484e+01	1.402868969919679e+01
1.350000e+08	  3	  2998	   703	1.557302167851113e-03	5.623413251903484e+01	1.455610700300490e+01
1.360000e+08	  3	  2998	   140	1.644311873825292e-03	5.623413251903484e+01	1.508540773293306e+01
1.370000e+08	  3	  2998	  2974	1.309566931272915e-03	5.623413251903484e+01	1.561206740518605e+01
1.380000e+08	  3	  2998	  1847	1.981579984236129e-03	5.623413251903484e+01	1.614163344089181e+01
t_sys = 7.265911e+01 [yr]	i = 1693	neighbor number = 0	v_ave, sigma, & n_s does NOT change.
1.390000e+08	  3	  2998	   920	1.286339976264919e-03	5.623413251903484e+01	1.666864784975460e+01
1.400000e+08	  3	  2998	  1980	1.330463933443432e-03	5.623413251903484e+01	1.719557050989583e+01
1.410000e+08	  3	  2998	  2681	1.685518850163919e-03	5.623413251903484e+01	1.772262869016202e+01
1.420000e+08	  3	  2998	  1718	1.284406677835186e-03	5.623413251903484e+01	1.825009379811697e+01
1.430000e+08	  3	  2998	  2831	1.787688191480765e-03	7.498942093324548e+01	2.150184348696048e-02
1.440000e+08	  3	  2998	  2424	1.624624650684388e-03	7.498942093324548e+01	5.495196212321185e-01
1.450000e+08	  3	  2998	  1905	1.526981400034089e-03	7.498942093324548e+01	1.076779635700618e+00
1.460000e+08	  3	  2998	  1634	1.924037303644273e-03	7.498942093324548e+01	1.604067159308339e+00
t_sys = 7.698246e+01 [yr]	i = 2801	neighbor number = 0	v_ave, sigma, & n_s does NOT change.
1.470000e+08	  3	  2998	  1453	1.741055816481640e-03	7.498942093324548e+01	2.131116719129335e+00
1.480000e+08	  3	  2998	   249	1.399623285595540e-03	7.498942093324548e+01	2.659337912825412e+00
t_sys = 7.802216e+01 [yr]	i = 1693	neighbor number = 0	v_ave, sigma, & n_s does NOT change.
1.490000e+08	  3	  2998	  1686	1.582307749732227e-03	7.498942093324548e+01	3.185239455932419e+00
t_sys = 7.830988e+01 [yr]	i = 1693	neighbor number = 0	v_ave, sigma, & n_s does NOT change.
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.500000e+08	  3	  2998	  1048	1.328330372540835e-03	7.498942093324548e+01	3.712727011851322e+00
1.510000e+08	  3	  2998	   235	1.376815568863666e-03	7.498942093324548e+01	4.240372911077704e+00
1.520000e+08	  3	  2998	  1911	1.224028048406820e-03	7.498942093324548e+01	4.768398398843313e+00
1.530000e+08	  3	  2998	   436	1.581330157656985e-03	7.498942093324548e+01	5.294315309084427e+00
1.540000e+08	  3	  2998	   214	1.935765383571923e-03	7.498942093324548e+01	5.821762632546048e+00
t_sys = 8.110135e+01 [yr]	i = 1693	neighbor number = 0	v_ave, sigma, & n_s does NOT change.
1.550000e+08	  3	  2998	  2973	1.916523601250330e-03	7.498942093324548e+01	6.350651565692030e+00
1.560000e+08	  3	  2998	  1268	1.419937116015502e-03	7.498942093324548e+01	6.877300977398964e+00
1.570000e+08	  3	  2998	   904	1.797518004840402e-03	7.498942093324548e+01	7.405234777801065e+00
1.580000e+08	  3	  2998	  2721	1.901933210888601e-03	7.498942093324548e+01	7.932529970458345e+00
1.590000e+08	  3	  2998	   804	1.423048451305930e-03	7.498942093324548e+01	8.459929866159662e+00
1.600000e+08	  3	  2998	  2631	1.045773183079146e-03	7.498942093324548e+01	8.988313799266106e+00
1.610000e+08	  3	  2998	  1807	1.921654672146820e-03	7.498942093324548e+01	9.515674806545181e+00
1.620000e+08	  3	  2998	  2390	1.913949316036366e-03	7.498942093324548e+01	1.004428054438644e+01
1.630000e+08	  3	  2998	   564	1.742882320003004e-03	7.498942093324548e+01	1.057039404759853e+01
1.640000e+08	  3	  2998	    58	1.690073114932908e-03	7.498942093324548e+01	1.109654030432685e+01
1.650000e+08	  3	  2998	  2708	1.183516909796965e-03	7.498942093324548e+01	1.162261742009479e+01
1.660000e+08	  3	  2998	   405	2.061997118210401e-03	7.498942093324548e+01	1.214921624369227e+01
collision No.3	8.736194e+01[yr]	i=2, j=2288	r_ij=6.273749049729216e-05	radius[2]+radius[2288]=6.338511761408792e-05
dE_heat=-8.606203e-12	dE_grav=8.534780e-12	dE_c=-2.862229e-19	v_imp=3.105549e-01
1.670000e+08	  3	  2997	  2671	1.501209548019338e-03	7.498942093324548e+01	1.267644671886878e+01
1.680000e+08	  3	  2997	  2569	1.024208064584790e-03	7.498942093324548e+01	1.320466859348575e+01
1.690000e+08	  3	  2997	  2028	1.707306988224490e-03	7.498942093324548e+01	1.373155444736092e+01
1.700000e+08	  3	  2997	   679	1.064255296859220e-03	7.498942093324548e+01	1.426073203342469e+01
1.710000e+08	  3	  2997	  1133	1.684660780983998e-03	7.498942093324548e+01	1.478886727365060e+01
1.720000e+08	  3	  2997	   436	1.680547832355585e-03	7.498942093324548e+01	1.531640124499463e+01
1.730000e+08	  3	  2997	  2821	2.646075272171241e-03	7.498942093324548e+01	1.584490632844044e+01
1.740000e+08	  3	  2997	  1601	1.767039629313900e-03	7.498942093324548e+01	1.637190437908998e+01
1.750000e+08	  3	  2997	   284	1.469760863567177e-03	7.498942093324548e+01	1.690037186174051e+01
1.760000e+08	  3	  2997	   267	1.556246593980032e-03	7.498942093324548e+01	1.742803748086531e+01
1.770000e+08	  3	  2997	   840	1.613363352128846e-03	7.498942093324548e+01	1.795656546385362e+01
1.780000e+08	  3	  2997	  1827	1.300791660421799e-03	7.498942093324548e+01	1.848421072003323e+01
1.790000e+08	  3	  2997	  2723	1.764029033900596e-03	7.498942093324548e+01	1.901190168532843e+01
collision No.4	9.401274e+01[yr]	i=3, j=500	r_ij=6.337651282223272e-05	radius[3]+radius[500]=6.339218102073903e-05
dE_heat=-1.702501e-12	dE_grav=1.705368e-12	dE_c=-4.296486e-20	v_imp=3.074968e-01
1.800000e+08	  3	  2996	  2150	2.183116978506912e-03	7.498942093324548e+01	1.953900320254439e+01
1.810000e+08	  3	  2996	  2488	1.383036040413544e-03	7.498942093324548e+01	2.006679752673988e+01
1.820000e+08	  3	  2996	   232	1.479522729491431e-03	7.498942093324548e+01	2.059341278424559e+01
1.830000e+08	  3	  2996	  1972	1.251038858307700e-03	7.498942093324548e+01	2.112246213831148e+01
1.840000e+08	  3	  2996	   467	1.386540022883570e-03	7.498942093324548e+01	2.164999936098062e+01
1.850000e+08	  3	  2996	  2428	1.514456435823353e-03	7.498942093324548e+01	2.217847683085640e+01
1.860000e+08	  3	  2996	  2658	1.185163632671923e-03	7.498942093324548e+01	2.270600944602807e+01
1.870000e+08	  3	  2996	   581	1.955019840830399e-03	7.498942093324548e+01	2.323446005520393e+01
1.880000e+08	  3	  2996	   306	1.375511673244549e-03	7.498942093324548e+01	2.376017694616293e+01
1.890000e+08	  3	  2996	  1578	1.809868096045088e-03	7.498942093324548e+01	2.428683262138783e+01
1.900000e+08	  3	  2996	  1826	1.600720816697440e-03	7.498942093324548e+01	2.481412582455998e+01
1.910000e+08	  3	  2996	  1770	1.351297166291761e-03	9.999999999999986e+01	3.303433599985777e-01
1.920000e+08	  3	  2996	  1365	1.239072869308005e-03	9.999999999999986e+01	8.588000452614075e-01
1.930000e+08	  3	  2996	   773	1.860166047661174e-03	9.999999999999986e+01	1.385228976073637e+00
1.940000e+08	  3	  2996	  2749	2.119093087850129e-03	9.999999999999986e+01	1.913590082761264e+00
1.950000e+08	  3	  2996	  1390	1.784496801832886e-03	9.999999999999986e+01	2.439533669171823e+00
1.960000e+08	  3	  2996	  1567	1.272466751941607e-03	9.999999999999986e+01	2.968966730613657e+00
1.970000e+08	  3	  2996	  2732	1.309447345411346e-03	9.999999999999986e+01	3.495029516897526e+00
1.980000e+08	  3	  2996	  2739	1.446392149538834e-03	9.999999999999986e+01	4.024020187710291e+00
1.990000e+08	  3	  2996	  1391	1.917751917169653e-03	9.999999999999986e+01	4.549576576973238e+00
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
