5.300000e+07	  3	  3000	  2000	1.469006898554211e-03	2.371373705661653e+01	4.166963474886060e+00
5.400000e+07	  3	  3000	  1689	2.139273663262840e-03	2.371373705661653e+01	4.692722585484271e+00
5.500000e+07	  3	  3000	  1167	1.592251254829752e-03	2.371373705661653e+01	5.219955249569919e+00
5.600000e+07	  3	  3000	  2530	1.365521122016567e-03	2.371373705661653e+01	5.743363028502249e+00
5.700000e+07	  3	  3000	  2669	1.258546301891263e-03	2.371373705661653e+01	6.269832195667362e+00
5.800000e+07	  3	  3000	  1633	1.238809579083152e-03	2.371373705661653e+01	6.796939592589218e+00
5.900000e+07	  3	  3000	  2684	1.422427798307203e-03	2.371373705661653e+01	7.322254924850635e+00
6.000000e+07	  3	  3000	  1212	1.686531596701376e-03	2.371373705661653e+01	7.847711763190113e+00
6.100000e+07	  3	  3000	  2681	2.252150372439098e-03	3.162277660168376e+01	4.635942272243581e-01
6.200000e+07	  3	  3000	   742	1.862311114439731e-03	3.162277660168376e+01	9.908405523661853e-01
6.300000e+07	  3	  3000	  2344	1.290759251341091e-03	3.162277660168376e+01	1.515185596965930e+00
6.400000e+07	  3	  3000	  1489	1.306480774569200e-03	3.162277660168376e+01	2.041600008995216e+00
6.500000e+07	  3	  3000	  1297	1.136530826541993e-03	3.162277660168376e+01	2.567015237097875e+00
6.600000e+07	  3	  3000	  2623	1.186981955656049e-03	3.162277660168376e+01	3.093876282772917e+00
6.700000e+07	  3	  3000	   219	1.469855204917303e-03	3.162277660168376e+01	3.619226361671069e+00
6.800000e+07	  3	  3000	   413	2.025226051985664e-03	3.162277660168376e+01	4.143872761856347e+00
6.900000e+07	  3	  3000	   478	1.502953943940577e-03	3.162277660168376e+01	4.669446398387785e+00
7.000000e+07	  3	  3000	  2326	1.088667151601237e-03	3.162277660168376e+01	5.196097306272948e+00
7.100000e+07	  3	  3000	   336	1.844661442047417e-03	3.162277660168376e+01	5.721793074191393e+00
7.200000e+07	  3	  3000	  1467	1.981022822318444e-03	3.162277660168376e+01	6.248953474517790e+00
7.300000e+07	  3	  3000	   665	2.266862381618192e-03	3.162277660168376e+01	6.774474613522139e+00
7.400000e+07	  3	  3000	   821	1.250379820772783e-03	3.162277660168376e+01	7.300531430981696e+00
7.500000e+07	  3	  3000	  2233	2.185049150948884e-03	3.162277660168376e+01	7.826574811851144e+00
7.600000e+07	  3	  3000	  1890	1.236488765198303e-03	3.162277660168376e+01	8.352084367190159e+00
7.700000e+07	  3	  3000	   321	1.567901890108422e-03	3.162277660168376e+01	8.877847630616605e+00
7.800000e+07	  3	  3000	  1605	1.606899799793148e-03	3.162277660168376e+01	9.404787171386419e+00
7.900000e+07	  3	  3000	  2353	1.625272892873405e-03	3.162277660168376e+01	9.929079619054775e+00
8.000000e+07	  3	  3000	  2896	1.336284176577649e-03	3.162277660168376e+01	1.045607533766939e+01
8.100000e+07	  3	  3000	  1284	1.321215643865218e-03	4.216965034285818e+01	4.338779891852879e-01
8.200000e+07	  3	  3000	  1865	1.272559493396601e-03	4.216965034285818e+01	9.609905024262966e-01
8.300000e+07	  3	  3000	  2855	1.119995233157531e-03	4.216965034285818e+01	1.486762152331816e+00
8.400000e+07	  3	  3000	   410	1.737815369295552e-03	4.216965034285818e+01	2.011762494288598e+00
8.500000e+07	  3	  3000	  2733	1.282734200725819e-03	4.216965034285818e+01	2.539413877867343e+00
8.600000e+07	  3	  3000	  2307	1.501187863360514e-03	4.216965034285818e+01	3.062958751415897e+00
8.700000e+07	  3	  3000	  1216	1.837868770669660e-03	4.216965034285818e+01	3.590572803569271e+00
8.800000e+07	  3	  3000	   260	1.632476329640454e-03	4.216965034285818e+01	4.115575473295666e+00
8.900000e+07	  3	  3000	  1736	1.549717711285634e-03	4.216965034285818e+01	4.642950143326429e+00
9.000000e+07	  3	  3000	  1421	1.827362432117266e-03	4.216965034285818e+01	5.167788267314269e+00
9.100000e+07	  3	  3000	  1930	1.500938278670716e-03	4.216965034285818e+01	5.694909287826037e+00
9.200000e+07	  3	  3000	  1082	1.694907032920160e-03	4.216965034285818e+01	6.220154958000126e+00
9.300000e+07	  3	  3000	  1799	1.278313795160545e-03	4.216965034285818e+01	6.744336756470244e+00
9.400000e+07	  3	  3000	   452	1.561212701021684e-03	4.216965034285818e+01	7.269597570878769e+00
9.500000e+07	  3	  3000	  2850	1.630595509562084e-03	4.216965034285818e+01	7.797054045121891e+00
9.600000e+07	  3	  3000	   434	1.956790129976014e-03	4.216965034285818e+01	8.321106308476651e+00
9.700000e+07	  3	  3000	  2803	1.451728933457917e-03	4.216965034285818e+01	8.848452522046600e+00
9.800000e+07	  3	  3000	  1623	1.342132759294537e-03	4.216965034285818e+01	9.374743151852670e+00
9.900000e+07	  3	  3000	  2113	1.290645734800440e-03	4.216965034285818e+01	9.900227624017802e+00
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.000000e+08	  3	  3000	  1830	1.167356763427609e-03	4.216965034285818e+01	1.042689083172279e+01
1.010000e+08	  3	  3000	  2960	1.373053294197374e-03	4.216965034285818e+01	1.095261351180145e+01
1.020000e+08	  3	  3000	  2024	2.016146903809677e-03	4.216965034285818e+01	1.147892782318988e+01
1.030000e+08	  3	  3000	  2596	2.313231236457848e-03	4.216965034285818e+01	1.200419072080120e+01
1.040000e+08	  3	  3000	  2552	1.166248687432251e-03	4.216965034285818e+01	1.253136671506528e+01
1.050000e+08	  3	  3000	  1704	2.025220990305131e-03	4.216965034285818e+01	1.305727140336069e+01
1.060000e+08	  3	  3000	   438	1.362379323526373e-03	4.216965034285818e+01	1.358261364056274e+01
1.070000e+08	  3	  3000	  1374	1.752399578744202e-03	5.623413251903484e+01	4.327429605109422e-02
1.080000e+08	  3	  3000	   101	1.550045827339952e-03	5.623413251903484e+01	5.680212452412743e-01
1.090000e+08	  3	  3000	   343	1.965455924257588e-03	5.623413251903484e+01	1.094805079496216e+00
1.100000e+08	  3	  3000	  2434	1.286801644003977e-03	5.623413251903484e+01	1.621277192258599e+00
1.110000e+08	  3	  3000	   895	1.607629835368250e-03	5.623413251903484e+01	2.146454531543844e+00
1.120000e+08	  3	  3000	  2111	1.115377402200565e-03	5.623413251903484e+01	2.674076922832753e+00
1.130000e+08	  3	  3000	  1300	1.595135057618643e-03	5.623413251903484e+01	3.198802007826846e+00
1.140000e+08	  3	  3000	   842	2.610992562030423e-03	5.623413251903484e+01	3.725285705522133e+00
1.150000e+08	  3	  3000	   271	1.353987956253600e-03	5.623413251903484e+01	4.250093518790636e+00
1.160000e+08	  3	  3000	  3000	1.230128016130653e-03	5.623413251903484e+01	4.775848945304230e+00
1.170000e+08	  3	  3000	   793	1.563810262061422e-03	5.623413251903484e+01	5.300549004814345e+00
1.180000e+08	  3	  3000	  1724	2.134351398469707e-03	5.623413251903484e+01	5.827413642398631e+00
1.190000e+08	  3	  3000	   339	2.239994588578188e-03	5.623413251903484e+01	6.353994346102398e+00
1.200000e+08	  3	  3000	  1480	1.665805983746366e-03	5.623413251903484e+01	6.878055336646279e+00
1.210000e+08	  3	  3000	  2597	1.157332394491143e-03	5.623413251903484e+01	7.404454417044916e+00
1.220000e+08	  3	  3000	  2053	1.625435632745353e-03	5.623413251903484e+01	7.930858138497119e+00
1.230000e+08	  3	  3000	   871	1.336280269832049e-03	5.623413251903484e+01	8.456918425396550e+00
1.240000e+08	  3	  3000	  2090	1.256059101381297e-03	5.623413251903484e+01	8.983282578174819e+00
1.250000e+08	  3	  3000	  1866	2.068783961746925e-03	5.623413251903484e+01	9.508818003844201e+00
1.260000e+08	  3	  3000	  1811	1.892937875270164e-03	5.623413251903484e+01	1.003450049278834e+01
1.270000e+08	  3	  3000	  2358	1.171996334154714e-03	5.623413251903484e+01	1.056047883703357e+01
1.280000e+08	  3	  3000	   816	1.977483690644469e-03	5.623413251903484e+01	1.108725145864070e+01
1.290000e+08	  3	  3000	   698	1.126578184036108e-03	5.623413251903484e+01	1.161346896711002e+01
1.300000e+08	  3	  3000	  2631	2.383033736321565e-03	5.623413251903484e+01	1.213965776080465e+01
1.310000e+08	  3	  3000	  2845	1.579282042784871e-03	5.623413251903484e+01	1.266598333698176e+01
1.320000e+08	  3	  3000	   977	1.159354596408126e-03	5.623413251903484e+01	1.319133814536898e+01
1.330000e+08	  3	  3000	  1226	1.819752014136375e-03	5.623413251903484e+01	1.371827302112887e+01
1.340000e+08	  3	  3000	  1746	1.973943210687876e-03	5.623413251903484e+01	1.424425970442988e+01
1.350000e+08	  3	  3000	  1869	1.243730705470264e-03	5.623413251903484e+01	1.477080493738474e+01
1.360000e+08	  3	  3000	   509	1.104189022120252e-03	5.623413251903484e+01	1.529687961086732e+01
1.370000e+08	  3	  3000	   186	1.189371248577684e-03	5.623413251903484e+01	1.582108052735236e+01
1.380000e+08	  3	  3000	  1988	1.727080090950953e-03	5.623413251903484e+01	1.634713270955688e+01
1.390000e+08	  3	  3000	  2002	1.467609096968818e-03	5.623413251903484e+01	1.687243702866178e+01
1.400000e+08	  3	  3000	  1687	2.001775225824592e-03	5.623413251903484e+01	1.739830368991521e+01
1.410000e+08	  3	  3000	  1666	1.867199080471636e-03	5.623413251903484e+01	1.792482238367259e+01
1.420000e+08	  3	  3000	   240	1.813366769205043e-03	5.623413251903484e+01	1.845013978549558e+01
1.430000e+08	  3	  3000	   945	1.252065746221376e-03	7.498942093324548e+01	2.198618432109843e-01
1.440000e+08	  3	  3000	    10	1.445625985366474e-03	7.498942093324548e+01	7.448336721535660e-01
1.450000e+08	  3	  3000	  2843	1.761685940968018e-03	7.498942093324548e+01	1.271827351820155e+00
1.460000e+08	  3	  3000	  2655	2.078014470472270e-03	7.498942093324548e+01	1.796899582495890e+00
1.470000e+08	  3	  3000	  2303	1.922291138655108e-03	7.498942093324548e+01	2.323877358564882e+00
1.480000e+08	  3	  3000	  2845	1.573090519652391e-03	7.498942093324548e+01	2.849863818694657e+00
1.490000e+08	  3	  3000	  1207	1.168985721981926e-03	7.498942093324548e+01	3.375896057720679e+00
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.500000e+08	  3	  3000	  2981	1.661702076886599e-03	7.498942093324548e+01	3.903142007581855e+00
1.510000e+08	  3	  3000	  2611	1.590348315456878e-03	7.498942093324548e+01	4.427083296800197e+00
1.520000e+08	  3	  3000	  1453	3.408627938100043e-03	7.498942093324548e+01	4.954185627101970e+00
1.530000e+08	  3	  3000	  2352	1.916026999741436e-03	7.498942093324548e+01	5.480167510110024e+00
1.540000e+08	  3	  3000	  1338	2.305508812677472e-03	7.498942093324548e+01	6.006226432223522e+00
1.550000e+08	  3	  3000	   858	1.084155713172174e-03	7.498942093324548e+01	6.531744897862819e+00
1.560000e+08	  3	  3000	  1589	1.740517129719424e-03	7.498942093324548e+01	7.058237761242721e+00
1.570000e+08	  3	  3000	   898	1.848826204513023e-03	7.498942093324548e+01	7.582897690501642e+00
1.580000e+08	  3	  3000	  1692	1.475213793159434e-03	7.498942093324548e+01	8.110323795805403e+00
1.590000e+08	  3	  3000	  1577	1.063250454978806e-03	7.498942093324548e+01	8.635347353645075e+00
1.600000e+08	  3	  3000	  1040	1.170115929337786e-03	7.498942093324548e+01	9.161499530824541e+00
1.610000e+08	  3	  3000	  2773	1.897573826747081e-03	7.498942093324548e+01	9.688475162199255e+00
1.620000e+08	  3	  3000	   137	1.226074407714849e-03	7.498942093324548e+01	1.021418084155914e+01
1.630000e+08	  3	  3000	  1613	1.433171963333252e-03	7.498942093324548e+01	1.074042778121731e+01
1.640000e+08	  3	  3000	  1606	1.765496257148857e-03	7.498942093324548e+01	1.126761732712159e+01
1.650000e+08	  3	  3000	  1133	1.245158546143502e-03	7.498942093324548e+01	1.179203100697333e+01
1.660000e+08	  3	  3000	  2492	1.264989365413434e-03	7.498942093324548e+01	1.231962364939971e+01
1.670000e+08	  3	  3000	  2777	1.630660247609911e-03	7.498942093324548e+01	1.284469440729052e+01
1.680000e+08	  3	  3000	  1600	1.473082080718480e-03	7.498942093324548e+01	1.337158937667087e+01
1.690000e+08	  3	  3000	  2030	1.077717015056360e-03	7.498942093324548e+01	1.389661411441424e+01
1.700000e+08	  3	  3000	  2243	1.762779401434509e-03	7.498942093324548e+01	1.442323795399573e+01
1.710000e+08	  3	  3000	  1450	1.303110823856857e-03	7.498942093324548e+01	1.494839480864538e+01
1.720000e+08	  3	  3000	  1528	1.302381395825762e-03	7.498942093324548e+01	1.547435512186181e+01
1.730000e+08	  3	  3000	  2956	1.669861994874954e-03	7.498942093324548e+01	1.599960403850464e+01
1.740000e+08	  3	  3000	  2813	1.346223694776985e-03	7.498942093324548e+01	1.652510816108478e+01
1.750000e+08	  3	  3000	   440	2.090986181562762e-03	7.498942093324548e+01	1.705249837770083e+01
1.760000e+08	  3	  3000	   249	1.363911199050404e-03	7.498942093324548e+01	1.757714172892343e+01
1.770000e+08	  3	  3000	   359	1.300718232979462e-03	7.498942093324548e+01	1.810404147202317e+01
1.780000e+08	  3	  3000	  1979	1.953213410029975e-03	7.498942093324548e+01	1.863003441426965e+01
1.790000e+08	  3	  3000	  1493	1.342733260088711e-03	7.498942093324548e+01	1.915559729763189e+01
1.800000e+08	  3	  3000	  2828	2.190053919020932e-03	7.498942093324548e+01	1.968192668862619e+01
1.810000e+08	  3	  3000	  1929	2.730868592902326e-03	7.498942093324548e+01	2.020722377535403e+01
1.820000e+08	  3	  3000	    32	1.722202989240153e-03	7.498942093324548e+01	2.073176036981016e+01
1.830000e+08	  3	  3000	  2063	1.642825552542505e-03	7.498942093324548e+01	2.125848188862138e+01
1.840000e+08	  3	  3000	   996	2.150052153068265e-03	7.498942093324548e+01	2.178352885068123e+01
1.850000e+08	  3	  3000	  2957	1.636228612156308e-03	7.498942093324548e+01	2.230962394327129e+01
1.860000e+08	  3	  3000	    60	2.087838852484598e-03	7.498942093324548e+01	2.283532904432885e+01
1.870000e+08	  3	  3000	   689	1.746184452577188e-03	7.498942093324548e+01	2.336119618339217e+01
1.880000e+08	  3	  3000	   277	1.122849641961784e-03	7.498942093324548e+01	2.388712673734084e+01
1.890000e+08	  3	  3000	  1456	1.901521698262552e-03	7.498942093324548e+01	2.441267019787556e+01
1.900000e+08	  3	  3000	  1303	2.252627693844597e-03	7.498942093324548e+01	2.493766319867350e+01
1.910000e+08	  3	  3000	  1889	1.632940765930782e-03	9.999999999999986e+01	4.512446852957644e-01
1.920000e+08	  3	  3000	   206	1.217332584638063e-03	9.999999999999986e+01	9.774443349375221e-01
1.930000e+08	  3	  3000	  1101	1.938762486006510e-03	9.999999999999986e+01	1.502543101915874e+00
1.940000e+08	  3	  3000	   883	1.111741959295230e-03	9.999999999999986e+01	2.029074886619853e+00
1.950000e+08	  3	  3000	  1936	1.047358673618396e-03	9.999999999999986e+01	2.554645162552132e+00
1.960000e+08	  3	  3000	   143	1.615771941271067e-03	9.999999999999986e+01	3.081131403009410e+00
1.970000e+08	  3	  3000	  1706	1.658178324413988e-03	9.999999999999986e+01	3.606506365062447e+00
1.980000e+08	  3	  3000	  1425	1.490073486025777e-03	9.999999999999986e+01	4.133238594050384e+00
1.990000e+08	  3	  3000	  2303	1.731295432426895e-03	9.999999999999986e+01	4.658591803989253e+00
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
2.000000e+08	  3	  3000	  1398	1.826522149304968e-03	9.999999999999986e+01	5.184323421242789e+00
2.010000e+08	  3	  3000	  1961	1.176550493851770e-03	9.999999999999986e+01	5.709807123931203e+00
2.020000e+08	  3	  3000	  2987	1.534170082548602e-03	9.999999999999986e+01	6.235144218376962e+00
2.030000e+08	  3	  3000	  2028	1.279235969282245e-03	9.999999999999986e+01	6.760909165966556e+00
2.040000e+08	  3	  3000	   222	9.322397257983377e-04	9.999999999999986e+01	7.287956356805820e+00
2.050000e+08	  3	  3000	   231	1.606578314056242e-03	9.999999999999986e+01	7.812411041172671e+00
2.060000e+08	  3	  3000	    77	1.278575298960740e-03	9.999999999999986e+01	8.339321132808466e+00
2.070000e+08	  3	  3000	  1210	1.980838417993778e-03	9.999999999999986e+01	8.862595291982428e+00
2.080000e+08	  3	  3000	  2571	2.334356861152329e-03	9.999999999999986e+01	9.389998278857870e+00
2.090000e+08	  3	  3000	  2479	1.559894122792212e-03	9.999999999999986e+01	9.915016646446402e+00
2.100000e+08	  3	  3000	  1883	1.459749803131315e-03	9.999999999999986e+01	1.044087643716554e+01
2.110000e+08	  3	  3000	   934	1.449650430995288e-03	9.999999999999986e+01	1.096724677781014e+01
2.120000e+08	  3	  3000	   658	1.698217184623017e-03	9.999999999999986e+01	1.149221106613040e+01
2.130000e+08	  3	  3000	   895	1.076161366037896e-03	9.999999999999986e+01	1.201827681402347e+01
2.140000e+08	  3	  3000	   255	1.899323732058931e-03	9.999999999999986e+01	1.254369739402786e+01
2.150000e+08	  3	  3000	  2788	1.318839300335556e-03	9.999999999999986e+01	1.306934480534350e+01
2.160000e+08	  3	  3000	  2420	1.153673202944830e-03	9.999999999999986e+01	1.359557165594496e+01
2.170000e+08	  3	  3000	   940	2.188492553394622e-03	9.999999999999986e+01	1.412096214815218e+01
2.180000e+08	  3	  3000	  2429	1.497429364672854e-03	9.999999999999986e+01	1.464610552014791e+01
2.190000e+08	  3	  3000	  2132	1.246947648967649e-03	9.999999999999986e+01	1.517157754882346e+01
2.200000e+08	  3	  3000	  2702	1.215934639768547e-03	9.999999999999986e+01	1.569649681293903e+01
2.210000e+08	  3	  3000	  1209	1.466116880919405e-03	9.999999999999986e+01	1.622114542754753e+01
2.220000e+08	  3	  3000	  1603	1.541850363654060e-03	9.999999999999986e+01	1.674744027246072e+01
2.230000e+08	  3	  3000	   156	2.006289601681730e-03	9.999999999999986e+01	1.727237745101042e+01
2.240000e+08	  3	  3000	   638	1.590053255162158e-03	9.999999999999986e+01	1.779978633856716e+01
2.250000e+08	  3	  3000	   727	1.509919196921790e-03	9.999999999999986e+01	1.832350482591508e+01
2.260000e+08	  3	  3000	   498	1.166649958224368e-03	9.999999999999986e+01	1.885140678884829e+01
2.270000e+08	  3	  3000	   230	1.655493254890885e-03	9.999999999999986e+01	1.937450384134452e+01
2.280000e+08	  3	  3000	   980	1.280018579320022e-03	9.999999999999986e+01	1.990232088304320e+01
2.290000e+08	  3	  3000	   662	1.138135646968609e-03	9.999999999999986e+01	2.042674731116935e+01
2.300000e+08	  3	  3000	    36	1.090604487871122e-03	9.999999999999986e+01	2.095305068700428e+01
2.310000e+08	  3	  3000	   995	9.512776622998745e-04	9.999999999999986e+01	2.147720510864105e+01
2.320000e+08	  3	  3000	   516	2.299558549422911e-03	9.999999999999986e+01	2.200334521972641e+01
2.330000e+08	  3	  3000	  1475	1.324055468376338e-03	9.999999999999986e+01	2.252902772113760e+01
2.340000e+08	  3	  3000	  1670	1.444401781017646e-03	9.999999999999986e+01	2.305532320805911e+01
2.350000e+08	  3	  3000	   452	1.362661624620908e-03	9.999999999999986e+01	2.358081022836712e+01
2.360000e+08	  3	  3000	  1683	1.387285659936700e-03	9.999999999999986e+01	2.410579299338870e+01
2.370000e+08	  3	  3000	   622	1.376414662577427e-03	9.999999999999986e+01	2.463200057518896e+01
2.380000e+08	  3	  3000	  1492	1.273655948241938e-03	9.999999999999986e+01	2.515704305814145e+01
2.390000e+08	  3	  3000	  2206	9.259018018525735e-04	9.999999999999986e+01	2.568347897902402e+01
2.400000e+08	  3	  3000	  2238	1.418260266402601e-03	9.999999999999986e+01	2.620948630896489e+01
2.410000e+08	  3	  3000	  1483	9.966795549314841e-04	9.999999999999986e+01	2.673460325571623e+01
2.420000e+08	  3	  3000	   662	1.201197798651044e-03	9.999999999999986e+01	2.726022980466782e+01
2.430000e+08	  3	  3000	  2658	2.230403204603219e-03	9.999999999999986e+01	2.778690502355724e+01
2.440000e+08	  3	  3000	  1399	1.579434103111096e-03	9.999999999999986e+01	2.831161911850860e+01
2.450000e+08	  3	  3000	  1978	1.573524266825574e-03	9.999999999999986e+01	2.883734380098652e+01
2.460000e+08	  3	  3000	  2585	1.189135039499864e-03	9.999999999999986e+01	2.936394063760148e+01
2.470000e+08	  3	  3000	   404	2.447457062193458e-03	9.999999999999986e+01	2.988756352261994e+01
2.480000e+08	  3	  3000	  2575	2.677077674670166e-03	9.999999999999986e+01	3.041490500757639e+01
