myid = 3	numprocs = 13
OMP_NUM_THREADS: 3
threads: 3
. . . 
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_Mmax5E-18_ecc3E-2_frag_acc/rand04/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_Mmax5E-18_ecc3E-2_frag_acc/
SUBDIRECTORY	rand
N_tr	3000
N_p	3
ECC_RATIO	3.0
STEP_INTERVAL	1.0E6
BREAK_TIME	14100.0
RAYLEIGH_DISTRIBUTION	1
FRAGMENTATION	1
COLLISION	1
COALESCENCE	1
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	1
EXECUTION_TIME	1
EXECUTION_TIME_FUNC	0
INTERACTION_ALL	0
INTERACTION_PLANET_TRACER	1
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
EJECTION	0
ORBITING_SMALL_PARTICLE	1
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	3.0E-6
PLANET_AXIS	1.0
PLANET_ECC	(0.01*3.0)
PLANET_INC	((0.01*3.0)*0.5)
PLANET_DENSITY	3.0
M_TOT	(3.0E-5*3)
ECC_RMS	(0.01*3.0)
INC_RMS	((0.01*3.0)*0.5)
DELTA_HILL	10.0
SEPARATE_HILL	5.0
DT_FRAGCHECK	2.0*3.14159265358979323846*0.1
GEOMETRIC_RATIO_FRAG	pow(10.0,1.0/8.0)
DELTA_R	0.01
DELTA_THETA	0.125*3.14159265358979323846
NEIGHBOR_MAX	200
DEPLETION_TIME_EXPLICIT	DEPLETION_TIME_EXPLICIT
RHO	3.0
EPSILON_FRAG	0.2
B_FRAG	(5.0/3.0)
Q_0_FRAG	9.5E8
P_FRAG	0.453
XI	0.01
M_MAX	5.00E-18
T_MAX	(2.0*3.14159265358979323846*1.0E3)
DT_LOG	1
DT_ENE	(2.0*3.14159265358979323846*1.0E-1)
GEOMETRIC_RATIO	pow(10.0,1.0/8.0)
GEOMETRIC_RATIO_LONGTERM	pow(10.0,1.0/128.0)
-----
alpha=1.67944	s_1=3.71665	s_2=12.6018	s_3=2.85931	h_0=3.58995e-05	Q_D=5.81724e-07
inner = 873,	center = 997,	outer = 1127,	total = 3000
initial mass depletion timescale =3.514354e-01 [yr] (center)
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
0.000000e+00	  3	  3000	     0	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00
2.600000e+07	  3	  3000	  1222	1.918227482843924e-03	9.999999999999991e+00	3.184864775264326e+00
2.700000e+07	  3	  3000	   973	1.161248151629440e-03	1.333521432163323e+01	3.766553360054932e-01
2.800000e+07	  3	  3000	  2457	1.737558660397221e-03	1.333521432163323e+01	9.058769721396291e-01
2.900000e+07	  3	  3000	   773	1.824191321645152e-03	1.333521432163323e+01	1.433480182404935e+00
3.000000e+07	  3	  3000	  1956	1.634670227843126e-03	1.333521432163323e+01	1.962127337866781e+00
3.100000e+07	  3	  3000	   949	1.394574849784363e-03	1.333521432163323e+01	2.491679356803807e+00
3.200000e+07	  3	  3000	  1100	1.663136639463877e-03	1.333521432163323e+01	3.020709693017857e+00
3.300000e+07	  3	  3000	  2005	1.430420104616705e-03	1.333521432163323e+01	3.549958947278662e+00
3.400000e+07	  3	  3000	   200	1.144951989116526e-03	1.333521432163323e+01	4.077493226852779e+00
3.500000e+07	  3	  3000	   946	1.502811432548380e-03	1.778279410038921e+01	1.585854304371613e-01
3.600000e+07	  3	  3000	  2526	1.914718616803427e-03	1.778279410038921e+01	6.865721499286056e-01
3.700000e+07	  3	  3000	  1686	1.989705814973384e-03	1.778279410038921e+01	1.216092506968176e+00
3.800000e+07	  3	  3000	  1673	1.365746195698675e-03	1.778279410038921e+01	1.744225192102321e+00
3.900000e+07	  3	  3000	  2308	1.377713062580392e-03	1.778279410038921e+01	2.273045715025301e+00
4.000000e+07	  3	  3000	  1234	1.380939919869440e-03	1.778279410038921e+01	2.802159735460066e+00
4.100000e+07	  3	  3000	  2617	1.780714155664728e-03	1.778279410038921e+01	3.331007897519797e+00
4.200000e+07	  3	  3000	  2176	1.194547122004048e-03	1.778279410038921e+01	3.860634942285078e+00
4.300000e+07	  3	  3000	   466	2.057711409055637e-03	1.778279410038921e+01	4.388843871234320e+00
4.400000e+07	  3	  3000	  1104	1.622295867556670e-03	1.778279410038921e+01	4.917743118654267e+00
4.500000e+07	  3	  3000	  2506	1.307709545101291e-03	1.778279410038921e+01	5.446983455811033e+00
4.600000e+07	  3	  3000	  1703	1.202737285792407e-03	2.371373705661653e+01	4.344455334140315e-02
4.700000e+07	  3	  3000	   975	1.682859126168867e-03	2.371373705661653e+01	5.727972682587792e-01
4.800000e+07	  3	  3000	   872	1.143085777397405e-03	2.371373705661653e+01	1.102089188946871e+00
4.900000e+07	  3	  3000	  1382	1.751833654766901e-03	2.371373705661653e+01	1.631596505498609e+00
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
5.000000e+07	  3	  3000	   313	1.295765676528874e-03	2.371373705661653e+01	2.157803505086286e+00
5.100000e+07	  3	  3000	  1982	1.658344719707007e-03	2.371373705661653e+01	2.686954452092166e+00
5.200000e+07	  3	  3000	  1697	1.815808845274414e-03	2.371373705661653e+01	3.215708691934782e+00
5.300000e+07	  3	  3000	   855	1.151910098277093e-03	2.371373705661653e+01	3.741699028966193e+00
5.400000e+07	  3	  3000	  1449	1.881672331469580e-03	2.371373705661653e+01	4.270720585121382e+00
5.500000e+07	  3	  3000	   365	1.845862241895626e-03	2.371373705661653e+01	4.799451208666726e+00
5.600000e+07	  3	  3000	   556	1.999474820955090e-03	2.371373705661653e+01	5.328988518903498e+00
5.700000e+07	  3	  3000	  1185	1.614471009481789e-03	2.371373705661653e+01	5.857455164497262e+00
5.800000e+07	  3	  3000	  1143	1.117641606780162e-03	2.371373705661653e+01	6.383265373148511e+00
5.900000e+07	  3	  3000	  2924	1.804017653611582e-03	2.371373705661653e+01	6.911799525789610e+00
6.000000e+07	  3	  3000	  2938	1.280461246742802e-03	2.371373705661653e+01	7.439647703366473e+00
6.100000e+07	  3	  3000	  2010	2.064229620167009e-03	3.162277660168376e+01	5.858029456790958e-02
6.200000e+07	  3	  3000	  2304	1.963636955580677e-03	3.162277660168376e+01	5.865170111186598e-01
6.300000e+07	  3	  3000	   206	1.666292156973055e-03	3.162277660168376e+01	1.115773417890184e+00
6.400000e+07	  3	  3000	   676	1.289028258152488e-03	3.162277660168376e+01	1.644591190130164e+00
6.500000e+07	  3	  3000	   970	1.898517954962973e-03	3.162277660168376e+01	2.173941749416557e+00
6.600000e+07	  3	  3000	  2108	1.894697963205401e-03	3.162277660168376e+01	2.703205409987663e+00
6.700000e+07	  3	  3000	   230	1.237014841369063e-03	3.162277660168376e+01	3.230489688912711e+00
6.800000e+07	  3	  3000	  2046	1.529706310866588e-03	3.162277660168376e+01	3.758984030835749e+00
6.900000e+07	  3	  3000	   927	1.382297833721792e-03	3.162277660168376e+01	4.288812663407024e+00
7.000000e+07	  3	  3000	  2524	1.757713431627093e-03	3.162277660168376e+01	4.817717729369752e+00
7.100000e+07	  3	  3000	  1932	2.056680612984501e-03	3.162277660168376e+01	5.347494805345503e+00
7.200000e+07	  3	  3000	   122	1.284313846967821e-03	3.162277660168376e+01	5.876100746570025e+00
7.300000e+07	  3	  3000	   386	1.402591439224036e-03	3.162277660168376e+01	6.405112460473008e+00
7.400000e+07	  3	  3000	  2174	1.203777274969829e-03	3.162277660168376e+01	6.934128511885597e+00
7.500000e+07	  3	  3000	  1637	1.085716159286973e-03	3.162277660168376e+01	7.460822933684492e+00
7.600000e+07	  3	  3000	  1846	1.752973599159032e-03	3.162277660168376e+01	7.990267629576529e+00
7.700000e+07	  3	  3000	   902	1.270263853826595e-03	3.162277660168376e+01	8.518917651949554e+00
7.800000e+07	  3	  3000	   568	1.861642748562927e-03	3.162277660168376e+01	9.048226376691643e+00
7.900000e+07	  3	  3000	  1944	1.843464682609669e-03	3.162277660168376e+01	9.577325326701288e+00
8.000000e+07	  3	  3000	   219	1.176333877029504e-03	3.162277660168376e+01	1.010562936910268e+01
8.100000e+07	  3	  3000	    28	1.385758335442967e-03	4.216965034285818e+01	8.783547654122713e-02
8.200000e+07	  3	  3000	  2407	1.856867258812253e-03	4.216965034285818e+01	6.164688356125342e-01
8.300000e+07	  3	  3000	  2850	1.537842708970712e-03	4.216965034285818e+01	1.145785858215374e+00
8.400000e+07	  3	  3000	   668	1.732596651747942e-03	4.216965034285818e+01	1.673649974004413e+00
8.500000e+07	  3	  3000	  2370	1.307677976550573e-03	4.216965034285818e+01	2.201988155773293e+00
8.600000e+07	  3	  3000	   717	1.060316322952164e-03	4.216965034285818e+01	2.731809857480016e+00
8.700000e+07	  3	  3000	  1906	2.242543311613576e-03	4.216965034285818e+01	3.260498440506216e+00
8.800000e+07	  3	  3000	  1586	1.487291163845401e-03	4.216965034285818e+01	3.790867807343732e+00
8.900000e+07	  3	  3000	  2571	1.899994650669756e-03	4.216965034285818e+01	4.318616773340859e+00
9.000000e+07	  3	  3000	   623	1.508453377552048e-03	4.216965034285818e+01	4.848359179822355e+00
9.100000e+07	  3	  3000	  1471	1.712553671449129e-03	4.216965034285818e+01	5.376292589714731e+00
9.200000e+07	  3	  3000	  1714	1.421992825517445e-03	4.216965034285818e+01	5.906744656545698e+00
9.300000e+07	  3	  3000	  2471	1.805874680576620e-03	4.216965034285818e+01	6.435285177888188e+00
9.400000e+07	  3	  3000	  2738	1.446178593886054e-03	4.216965034285818e+01	6.963287335569832e+00
9.500000e+07	  3	  3000	  2064	1.492481882971014e-03	4.216965034285818e+01	7.491805258982697e+00
9.600000e+07	  3	  3000	   645	1.372768016969166e-03	4.216965034285818e+01	8.020844611552899e+00
9.700000e+07	  3	  3000	  2512	1.234080066225859e-03	4.216965034285818e+01	8.548982574342157e+00
9.800000e+07	  3	  3000	  2655	1.475063842247552e-03	4.216965034285818e+01	9.077648940131096e+00
9.900000e+07	  3	  3000	  2871	1.800133881650949e-03	4.216965034285818e+01	9.606972697195006e+00
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.000000e+08	  3	  3000	  1682	1.572472842058847e-03	4.216965034285818e+01	1.013508559491364e+01
1.010000e+08	  3	  3000	   530	1.292359678570284e-03	4.216965034285818e+01	1.066444616759396e+01
1.020000e+08	  3	  3000	  1090	1.928549298761363e-03	4.216965034285818e+01	1.119330705609740e+01
1.030000e+08	  3	  3000	  1490	1.607709846541744e-03	4.216965034285818e+01	1.172146407862435e+01
1.040000e+08	  3	  3000	   679	1.147240103622816e-03	4.216965034285818e+01	1.225021466580977e+01
1.050000e+08	  3	  3000	   399	1.492477253599258e-03	4.216965034285818e+01	1.277858370922311e+01
1.060000e+08	  3	  3000	  1709	1.570433892138907e-03	4.216965034285818e+01	1.330842672770617e+01
1.070000e+08	  3	  3000	   194	1.439569272926933e-03	4.216965034285818e+01	1.383645761139035e+01
1.080000e+08	  3	  3000	  2678	1.703024576707408e-03	5.623413251903484e+01	2.992180638313051e-01
1.090000e+08	  3	  3000	  2907	1.373623124060901e-03	5.623413251903484e+01	8.277776737015290e-01
1.100000e+08	  3	  3000	  1760	1.536014089530686e-03	5.623413251903484e+01	1.356496742483115e+00
1.110000e+08	  3	  3000	  1576	1.312806343057882e-03	5.623413251903484e+01	1.886049690917188e+00
1.120000e+08	  3	  3000	  1750	1.205712186707739e-03	5.623413251903484e+01	2.414192071789436e+00
1.130000e+08	  3	  3000	  2953	1.408779520236193e-03	5.623413251903484e+01	2.943477084488462e+00
1.140000e+08	  3	  3000	   488	1.854511141968036e-03	5.623413251903484e+01	3.472768016340836e+00
1.150000e+08	  3	  3000	   475	1.351706716084252e-03	5.623413251903484e+01	4.000819680197731e+00
1.160000e+08	  3	  3000	  1554	1.154489367626751e-03	5.623413251903484e+01	4.530493708681248e+00
1.170000e+08	  3	  3000	  2863	1.676860791122267e-03	5.623413251903484e+01	5.059068432747825e+00
1.180000e+08	  3	  3000	  2616	1.704211261907438e-03	5.623413251903484e+01	5.588219413843282e+00
1.190000e+08	  3	  3000	  2096	2.510151462459968e-03	5.623413251903484e+01	6.116773854296038e+00
1.200000e+08	  3	  3000	  2551	1.728151275013353e-03	5.623413251903484e+01	6.645873223758173e+00
1.210000e+08	  3	  3000	  1466	1.942664079621947e-03	5.623413251903484e+01	7.175053419193704e+00
1.220000e+08	  3	  3000	  1004	1.808186683824494e-03	5.623413251903484e+01	7.703333735183243e+00
1.230000e+08	  3	  3000	  2014	1.459656583817607e-03	5.623413251903484e+01	8.232563014936529e+00
1.240000e+08	  3	  3000	  2024	1.287007985330959e-03	5.623413251903484e+01	8.758976098366023e+00
collision No.1	6.523698e+01[yr]	i=1, j=2110	r_ij=6.320694946328094e-05	radius[1]+radius[2110]=6.338481524341289e-05
dE_heat=-2.371844e-12	dE_grav=2.384172e-12	dE_c=1.095418e-19	v_imp=3.073060e-01
1.250000e+08	  3	  2999	  1090	1.721417463687884e-03	5.623413251903484e+01	9.286352620299466e+00
1.260000e+08	  3	  2999	   967	1.602150226664451e-03	5.623413251903484e+01	9.814907111002679e+00
1.270000e+08	  3	  2999	  2412	1.639374679536652e-03	5.623413251903484e+01	1.034480399708957e+01
1.280000e+08	  3	  2999	  1451	1.313459666183030e-03	5.623413251903484e+01	1.087309971562377e+01
1.290000e+08	  3	  2999	    47	2.030911600050028e-03	5.623413251903484e+01	1.140305060886792e+01
1.300000e+08	  3	  2999	  2956	1.788794307216504e-03	5.623413251903484e+01	1.193193847094923e+01
1.310000e+08	  3	  2999	  2179	1.123913076628307e-03	5.623413251903484e+01	1.246156231814963e+01
1.320000e+08	  3	  2999	  2069	1.589874803770522e-03	5.623413251903484e+01	1.298928087649216e+01
1.330000e+08	  3	  2999	  1653	1.967412659215960e-03	5.623413251903484e+01	1.351857269108974e+01
1.340000e+08	  3	  2999	  2795	1.286564759763936e-03	5.623413251903484e+01	1.404640812714340e+01
1.350000e+08	  3	  2999	  2078	1.430502474015102e-03	5.623413251903484e+01	1.457585784844681e+01
1.360000e+08	  3	  2999	  1978	2.372330072431913e-03	5.623413251903484e+01	1.510286636544990e+01
1.370000e+08	  3	  2999	  2619	1.398403116084871e-03	5.623413251903484e+01	1.562871786245057e+01
1.380000e+08	  3	  2999	  2841	1.988183772991012e-03	5.623413251903484e+01	1.615728101590523e+01
1.390000e+08	  3	  2999	  2196	1.290133235936401e-03	5.623413251903484e+01	1.668623751334026e+01
1.400000e+08	  3	  2999	  2016	1.534031227248773e-03	5.623413251903484e+01	1.721523816597800e+01
1.410000e+08	  3	  2999	  2910	1.579244555081942e-03	5.623413251903484e+01	1.774273906060727e+01
1.420000e+08	  3	  2999	  1391	2.030400090866545e-03	5.623413251903484e+01	1.827042868218852e+01
1.430000e+08	  3	  2999	   554	1.327885670165596e-03	7.498942093324548e+01	4.263426248184003e-02
1.440000e+08	  3	  2999	  1863	1.022132311188409e-03	7.498942093324548e+01	5.723125047744674e-01
1.450000e+08	  3	  2999	  1134	1.284693183002581e-03	7.498942093324548e+01	1.099781461069328e+00
1.460000e+08	  3	  2999	  1296	1.386281581821316e-03	7.498942093324548e+01	1.630245928463816e+00
1.470000e+08	  3	  2999	  1975	1.611044275494728e-03	7.498942093324548e+01	2.157773587528927e+00
collision No.2	7.731586e+01[yr]	i=3, j=2571	r_ij=6.322899294048729e-05	radius[3]+radius[2571]=6.338481524341289e-05
dE_heat=-1.583723e-11	dE_grav=1.582836e-11	dE_c=-4.150449e-19	v_imp=3.081507e-01
1.480000e+08	  3	  2998	  1718	1.213182566736926e-03	7.498942093324548e+01	2.688408989643579e+00
1.490000e+08	  3	  2998	   815	1.237495563097490e-03	7.498942093324548e+01	3.216802055428844e+00
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.500000e+08	  3	  2998	  2343	1.245510352658921e-03	7.498942093324548e+01	3.746461892111867e+00
1.510000e+08	  3	  2998	   259	2.135928927579508e-03	7.498942093324548e+01	4.274114283925187e+00
1.520000e+08	  3	  2998	  1951	2.302823939816125e-03	7.498942093324548e+01	4.803614891051973e+00
1.530000e+08	  3	  2998	   143	1.082564147490361e-03	7.498942093324548e+01	5.330948453519095e+00
1.540000e+08	  3	  2998	  2527	1.677832821673803e-03	7.498942093324548e+01	5.857956722532095e+00
1.550000e+08	  3	  2998	  1614	1.884773056997105e-03	7.498942093324548e+01	6.389031623274771e+00
1.560000e+08	  3	  2998	  1397	1.496643843550218e-03	7.498942093324548e+01	6.916876911436014e+00
1.570000e+08	  3	  2998	  2605	1.539127209761242e-03	7.498942093324548e+01	7.445175339730913e+00
1.580000e+08	  3	  2998	  2367	1.604395112079623e-03	7.498942093324548e+01	7.974560071914640e+00
1.590000e+08	  3	  2998	  1543	1.143318652645565e-03	7.498942093324548e+01	8.503597747120601e+00
1.600000e+08	  3	  2998	    25	1.187224524714568e-03	7.498942093324548e+01	9.032793959168220e+00
1.610000e+08	  3	  2998	  1546	1.844395008537301e-03	7.498942093324548e+01	9.560681354068718e+00
1.620000e+08	  3	  2998	  2264	1.757035810405770e-03	7.498942093324548e+01	1.008824581609875e+01
1.630000e+08	  3	  2998	   174	1.220073861725413e-03	7.498942093324548e+01	1.061737529562704e+01
1.640000e+08	  3	  2998	    11	1.317345963011635e-03	7.498942093324548e+01	1.114437761656604e+01
1.650000e+08	  3	  2998	  1086	1.664872064652490e-03	7.498942093324548e+01	1.167355343324264e+01
1.660000e+08	  3	  2998	  1624	1.628366369919201e-03	7.498942093324548e+01	1.220122101425015e+01
1.670000e+08	  3	  2998	   979	1.714413969096370e-03	7.498942093324548e+01	1.273012599658380e+01
1.680000e+08	  3	  2998	  1611	1.621557296831633e-03	7.498942093324548e+01	1.325967209679024e+01
1.690000e+08	  3	  2998	  1486	1.864785742210590e-03	7.498942093324548e+01	1.378919902742021e+01
1.700000e+08	  3	  2998	  1481	1.747804790590695e-03	7.498942093324548e+01	1.431628313180611e+01
1.710000e+08	  3	  2998	   219	1.400340848371932e-03	7.498942093324548e+01	1.484622021665787e+01
1.720000e+08	  3	  2998	  2150	1.498334558599170e-03	7.498942093324548e+01	1.537513156251897e+01
1.730000e+08	  3	  2998	  2913	1.732428381528316e-03	7.498942093324548e+01	1.590408233224220e+01
1.740000e+08	  3	  2998	  1960	1.487616947474636e-03	7.498942093324548e+01	1.643295201039562e+01
1.750000e+08	  3	  2998	  1703	1.525159954662946e-03	7.498942093324548e+01	1.696230807054993e+01
1.760000e+08	  3	  2998	   231	1.284510101246374e-03	7.498942093324548e+01	1.748950951893753e+01
1.770000e+08	  3	  2998	  2846	1.817322326137153e-03	7.498942093324548e+01	1.801980601613450e+01
1.780000e+08	  3	  2998	  2272	1.723616374307463e-03	7.498942093324548e+01	1.854822624829607e+01
1.790000e+08	  3	  2998	  2434	1.600126250513607e-03	7.498942093324548e+01	1.907846654326630e+01
1.800000e+08	  3	  2998	  1051	1.429068177680163e-03	7.498942093324548e+01	1.960692411770427e+01
1.810000e+08	  3	  2998	  1044	1.687301036396266e-03	7.498942093324548e+01	2.013622069441574e+01
1.820000e+08	  3	  2998	  2136	2.020621663772226e-03	7.498942093324548e+01	2.066399735606012e+01
1.830000e+08	  3	  2998	  1819	1.789962751318252e-03	7.498942093324548e+01	2.119051049354907e+01
t_sys = 9.622073e+01 [yr]	i = 505	neighbor number = 0	v_ave, sigma, & n_s does NOT change.
1.840000e+08	  3	  2998	  2642	1.988301113437497e-03	7.498942093324548e+01	2.171862000540548e+01
1.850000e+08	  3	  2998	  2615	2.324384779650652e-03	7.498942093324548e+01	2.224601928486526e+01
1.860000e+08	  3	  2998	   609	1.517406066633808e-03	7.498942093324548e+01	2.277370830806091e+01
t_sys = 9.785833e+01 [yr]	i = 505	neighbor number = 0	v_ave, sigma, & n_s does NOT change.
1.870000e+08	  3	  2998	  1297	1.748182130861464e-03	7.498942093324548e+01	2.330186485150272e+01
1.880000e+08	  3	  2998	  1683	1.027973670880404e-03	7.498942093324548e+01	2.383098756427453e+01
1.890000e+08	  3	  2998	  2814	1.112577023482093e-03	7.498942093324548e+01	2.435941080758665e+01
1.900000e+08	  3	  2998	  1653	1.823035341806163e-03	7.498942093324548e+01	2.488849885919077e+01
1.910000e+08	  3	  2998	  1482	1.435709678005474e-03	9.999999999999986e+01	4.053652422351947e-01
1.920000e+08	  3	  2998	   318	1.424621939231774e-03	9.999999999999986e+01	9.336970221651792e-01
1.930000e+08	  3	  2998	   808	2.381298025801258e-03	9.999999999999986e+01	1.463207479591233e+00
1.940000e+08	  3	  2998	   850	1.173874397546375e-03	9.999999999999986e+01	1.991560236657836e+00
1.950000e+08	  3	  2998	  2648	1.277579477546030e-03	9.999999999999986e+01	2.521252401355455e+00
1.960000e+08	  3	  2998	  2180	1.927013164566151e-03	9.999999999999986e+01	3.049984577781927e+00
1.970000e+08	  3	  2998	   392	1.407154043943929e-03	9.999999999999986e+01	3.578592058550514e+00
1.980000e+08	  3	  2998	  2664	1.279314111151253e-03	9.999999999999986e+01	4.106200091367039e+00
1.990000e+08	  3	  2998	  1114	1.273701132584545e-03	9.999999999999986e+01	4.634604095960067e+00
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
2.000000e+08	  3	  2998	  2058	1.579485661382337e-03	9.999999999999986e+01	5.163020029274664e+00
2.010000e+08	  3	  2998	  2217	1.470899758637394e-03	9.999999999999986e+01	5.692380857752990e+00
2.020000e+08	  3	  2998	  2974	1.227233073259716e-03	9.999999999999986e+01	6.220044980585405e+00
2.030000e+08	  3	  2998	  2077	1.386564275791233e-03	9.999999999999986e+01	6.748001555597240e+00
2.040000e+08	  3	  2998	  1230	1.379178323649865e-03	9.999999999999986e+01	7.276751704097520e+00
2.050000e+08	  3	  2998	  1280	1.889678818098186e-03	9.999999999999986e+01	7.805276001339162e+00
2.060000e+08	  3	  2998	  2458	1.675669715250196e-03	9.999999999999986e+01	8.334499870488459e+00
2.070000e+08	  3	  2998	  1785	1.776683292955916e-03	9.999999999999986e+01	8.862784067515207e+00
2.080000e+08	  3	  2998	  2618	1.476479546293888e-03	9.999999999999986e+01	9.391869127701057e+00
2.090000e+08	  3	  2998	   359	1.771532292420591e-03	9.999999999999986e+01	9.920986360921352e+00
