4.200000e+07	  3	  3000	  1559	1.566272568994520e-03	1.778279410038921e+01	4.204983069726278e+00
4.300000e+07	  3	  3000	  2044	1.564706572938187e-03	1.778279410038921e+01	4.729534437462798e+00
4.400000e+07	  3	  3000	  1534	1.791037198240083e-03	1.778279410038921e+01	5.253460831891723e+00
4.500000e+07	  3	  3000	   101	1.819899599209585e-03	1.778279410038921e+01	5.778465556974375e+00
4.600000e+07	  3	  3000	  1030	1.685745988904231e-03	2.371373705661653e+01	3.686186460678730e-01
4.700000e+07	  3	  3000	  1087	1.287010233049181e-03	2.371373705661653e+01	8.937345748880685e-01
4.800000e+07	  3	  3000	   664	1.372876753327963e-03	2.371373705661653e+01	1.415339664904253e+00
4.900000e+07	  3	  3000	   383	1.793678396559781e-03	2.371373705661653e+01	1.939678455052540e+00
collision No.1	2.573886e+01[yr]	i=1, j=409	r_ij=6.336413190709923e-05	radius[1]+radius[409]=6.338481524341289e-05
dE_heat=-1.429855e-09	dE_grav=1.420362e-09	dE_c=1.318696e-17	v_imp=3.102852e-01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
5.000000e+07	  3	  2999	  2073	1.505865485446606e-03	2.371373705661653e+01	2.463251950546380e+00
5.100000e+07	  3	  2999	  1308	1.665001594407455e-03	2.371373705661653e+01	2.986943215402117e+00
5.200000e+07	  3	  2999	   273	1.058316823354249e-03	2.371373705661653e+01	3.511869793384002e+00
5.300000e+07	  3	  2999	  2751	1.793729010887221e-03	2.371373705661653e+01	4.035327589604294e+00
5.400000e+07	  3	  2999	   248	1.157092841826742e-03	2.371373705661653e+01	4.558996676300878e+00
5.500000e+07	  3	  2999	  2991	2.150301941984754e-03	2.371373705661653e+01	5.083413583758700e+00
5.600000e+07	  3	  2999	  2692	1.573080624037626e-03	2.371373705661653e+01	5.606448537438392e+00
5.700000e+07	  3	  2999	   385	1.780298146321247e-03	2.371373705661653e+01	6.131910170474015e+00
5.800000e+07	  3	  2999	   604	1.209425113361540e-03	2.371373705661653e+01	6.655839098763893e+00
5.900000e+07	  3	  2999	  1303	1.437274150779605e-03	2.371373705661653e+01	7.179691487335013e+00
6.000000e+07	  3	  2999	  2488	1.165366166195939e-03	2.371373705661653e+01	7.703274749934554e+00
6.100000e+07	  3	  2999	   846	1.734224328061565e-03	3.162277660168376e+01	3.175586173100334e-01
6.200000e+07	  3	  2999	  2233	1.355228140623757e-03	3.162277660168376e+01	8.419577267712505e-01
6.300000e+07	  3	  2999	  1668	1.225426700097430e-03	3.162277660168376e+01	1.366861054099779e+00
6.400000e+07	  3	  2999	   904	1.903448439316485e-03	3.162277660168376e+01	1.890803602292300e+00
6.500000e+07	  3	  2999	  1615	1.976778878460755e-03	3.162277660168376e+01	2.416004530343676e+00
6.600000e+07	  3	  2999	   920	1.312888603547616e-03	3.162277660168376e+01	2.940068662092373e+00
6.700000e+07	  3	  2999	  2832	1.864124527230689e-03	3.162277660168376e+01	3.464078597143048e+00
6.800000e+07	  3	  2999	  2070	1.112190769033585e-03	3.162277660168376e+01	3.986832315352053e+00
6.900000e+07	  3	  2999	   849	1.919108893471032e-03	3.162277660168376e+01	4.510664016687119e+00
7.000000e+07	  3	  2999	  1113	2.015129252838157e-03	3.162277660168376e+01	5.035709149925847e+00
7.100000e+07	  3	  2999	   780	1.652800366431082e-03	3.162277660168376e+01	5.559124283756262e+00
7.200000e+07	  3	  2999	   307	1.691384077332204e-03	3.162277660168376e+01	6.084609987232347e+00
7.300000e+07	  3	  2999	  2081	1.293263622243072e-03	3.162277660168376e+01	6.608482196358855e+00
7.400000e+07	  3	  2999	  1917	1.641600988201177e-03	3.162277660168376e+01	7.133621665965604e+00
7.500000e+07	  3	  2999	  2747	1.894373196632985e-03	3.162277660168376e+01	7.657380654885928e+00
7.600000e+07	  3	  2999	  2355	1.994268641467736e-03	3.162277660168376e+01	8.182106030115492e+00
7.700000e+07	  3	  2999	  1868	1.468812681933072e-03	3.162277660168376e+01	8.705667770318938e+00
7.800000e+07	  3	  2999	   159	1.699314282983061e-03	3.162277660168376e+01	9.230007135409499e+00
7.900000e+07	  3	  2999	    65	1.399842014342347e-03	3.162277660168376e+01	9.754002313942877e+00
8.000000e+07	  3	  2999	  2404	1.284057616882429e-03	3.162277660168376e+01	1.027904700966696e+01
8.100000e+07	  3	  2999	   253	1.424140958401921e-03	4.216965034285818e+01	2.532418154766530e-01
8.200000e+07	  3	  2999	  1573	4.388061239302563e-04	4.216965034285818e+01	7.776004427347705e-01
8.300000e+07	  3	  2999	  2177	1.902156963489251e-03	4.216965034285818e+01	1.301712373503742e+00
8.400000e+07	  3	  2999	   798	1.272354302629927e-03	4.216965034285818e+01	1.824898555198595e+00
8.500000e+07	  3	  2999	   587	1.108170456526363e-03	4.216965034285818e+01	2.350137032623373e+00
8.600000e+07	  3	  2999	  2405	1.599297796023171e-03	4.216965034285818e+01	2.874171154061848e+00
8.700000e+07	  3	  2999	   750	1.515609461065861e-03	4.216965034285818e+01	3.398857309816022e+00
8.800000e+07	  3	  2999	  2970	1.967783159197424e-03	4.216965034285818e+01	3.923550676400651e+00
8.900000e+07	  3	  2999	    72	1.339340933048995e-03	4.216965034285818e+01	4.448016274789043e+00
9.000000e+07	  3	  2999	  1156	1.314488959912304e-03	4.216965034285818e+01	4.972646765153415e+00
9.100000e+07	  3	  2999	  1222	1.326637878781165e-03	4.216965034285818e+01	5.495816752988248e+00
9.200000e+07	  3	  2999	  1183	1.493629535411188e-03	4.216965034285818e+01	6.021173402231150e+00
9.300000e+07	  3	  2999	   527	2.049093266784378e-03	4.216965034285818e+01	6.543828081227384e+00
9.400000e+07	  3	  2999	  1571	4.703052324671225e-04	4.216965034285818e+01	7.068962991110634e+00
9.500000e+07	  3	  2999	   505	1.699195010332251e-03	4.216965034285818e+01	7.592282081905384e+00
9.600000e+07	  3	  2999	  2309	1.403882193350865e-03	4.216965034285818e+01	8.115047798605692e+00
9.700000e+07	  3	  2999	  1825	1.410386294692253e-03	4.216965034285818e+01	8.639686246828882e+00
9.800000e+07	  3	  2999	  2488	1.164546815579269e-03	4.216965034285818e+01	9.163511285299949e+00
9.900000e+07	  3	  2999	  2477	1.467454427405747e-03	4.216965034285818e+01	9.688805701528562e+00
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.000000e+08	  3	  2999	  2496	1.672036607095117e-03	4.216965034285818e+01	1.021161199061227e+01
1.010000e+08	  3	  2999	  2025	1.421975218757971e-03	4.216965034285818e+01	1.073759945440351e+01
1.020000e+08	  3	  2999	   526	1.286482957254634e-03	4.216965034285818e+01	1.126144790922304e+01
1.030000e+08	  3	  2999	  1197	1.365111694908363e-03	4.216965034285818e+01	1.178465927712216e+01
1.040000e+08	  3	  2999	     4	1.533248343727174e-03	4.216965034285818e+01	1.230862144872489e+01
1.050000e+08	  3	  2999	   108	1.395216590187822e-03	4.216965034285818e+01	1.283170518197118e+01
1.060000e+08	  3	  2999	   881	1.425932018719663e-03	4.216965034285818e+01	1.335632945465624e+01
1.070000e+08	  3	  2999	  1960	1.546192841111485e-03	4.216965034285818e+01	1.388047433507069e+01
1.080000e+08	  3	  2999	  2723	1.541369135240166e-03	5.623413251903484e+01	3.401630771790037e-01
1.090000e+08	  3	  2999	   828	1.982220041929790e-03	5.623413251903484e+01	8.634544671845847e-01
1.100000e+08	  3	  2999	   195	1.457680461838369e-03	5.623413251903484e+01	1.388102750693131e+00
1.110000e+08	  3	  2999	  1265	1.107386011778241e-03	5.623413251903484e+01	1.911835543346434e+00
1.120000e+08	  3	  2999	   809	1.245901952691437e-03	5.623413251903484e+01	2.435020602659952e+00
1.130000e+08	  3	  2999	  2433	2.049317521203837e-03	5.623413251903484e+01	2.960457132727980e+00
1.140000e+08	  3	  2999	  2477	1.666237115476860e-03	5.623413251903484e+01	3.483079387172943e+00
1.150000e+08	  3	  2999	  1918	1.537704817146149e-03	5.623413251903484e+01	4.008803108416511e+00
1.160000e+08	  3	  2999	  1374	1.441376625101308e-03	5.623413251903484e+01	4.532320474373992e+00
1.170000e+08	  3	  2999	   213	1.554916959807616e-03	5.623413251903484e+01	5.057418757213241e+00
1.180000e+08	  3	  2999	  2366	8.969411464880882e-04	5.623413251903484e+01	5.580990766273231e+00
1.190000e+08	  3	  2999	  2722	1.691362665683748e-03	5.623413251903484e+01	6.105872191346134e+00
1.200000e+08	  3	  2999	  1005	8.242259672757680e-04	5.623413251903484e+01	6.630046628896750e+00
1.210000e+08	  3	  2999	  2079	1.056242919842879e-03	5.623413251903484e+01	7.154396807885136e+00
1.220000e+08	  3	  2999	  1609	1.184224252038248e-03	5.623413251903484e+01	7.679298053937137e+00
1.230000e+08	  3	  2999	   994	1.205393153609897e-03	5.623413251903484e+01	8.202808235064706e+00
1.240000e+08	  3	  2999	  1688	2.198124920370906e-03	5.623413251903484e+01	8.727900550477422e+00
1.250000e+08	  3	  2999	   808	1.991016384353867e-03	5.623413251903484e+01	9.251353199561512e+00
1.260000e+08	  3	  2999	   373	1.270318663375961e-03	5.623413251903484e+01	9.776558999323955e+00
1.270000e+08	  3	  2999	   891	1.826052127933289e-03	5.623413251903484e+01	1.029993253597782e+01
1.280000e+08	  3	  2999	  2105	1.558877938709919e-03	5.623413251903484e+01	1.082407618803368e+01
1.290000e+08	  3	  2999	  1647	1.750817254203972e-03	5.623413251903484e+01	1.134866887665836e+01
1.300000e+08	  3	  2999	  2142	1.180005073609071e-03	5.623413251903484e+01	1.187277341966458e+01
1.310000e+08	  3	  2999	   582	1.935621204921182e-03	5.623413251903484e+01	1.239584770158929e+01
1.320000e+08	  3	  2999	  2835	1.766612581117838e-03	5.623413251903484e+01	1.291961346196885e+01
1.330000e+08	  3	  2999	  2234	1.346239549386039e-03	5.623413251903484e+01	1.344337901249231e+01
1.340000e+08	  3	  2999	  1513	2.111929230372451e-03	5.623413251903484e+01	1.396780892899896e+01
1.350000e+08	  3	  2999	   438	1.883156507694385e-03	5.623413251903484e+01	1.449095833122678e+01
1.360000e+08	  3	  2999	  1067	1.348209594303371e-03	5.623413251903484e+01	1.501552142269326e+01
1.370000e+08	  3	  2999	  1454	1.464196812372885e-03	5.623413251903484e+01	1.553932978839996e+01
1.380000e+08	  3	  2999	  1843	1.273863224638611e-03	5.623413251903484e+01	1.606453907541777e+01
1.390000e+08	  3	  2999	   303	1.880972826193060e-03	5.623413251903484e+01	1.658665580489995e+01
1.400000e+08	  3	  2999	  2548	2.419581060019556e-03	5.623413251903484e+01	1.711237365124733e+01
1.410000e+08	  3	  2999	  2221	1.624185159076747e-03	5.623413251903484e+01	1.763408767240237e+01
1.420000e+08	  3	  2999	  2704	1.733241623754836e-03	5.623413251903484e+01	1.815933023426688e+01
1.430000e+08	  3	  2999	  2918	1.955372598949307e-03	5.623413251903484e+01	1.868297743378059e+01
1.440000e+08	  3	  2999	  2895	1.402898194157924e-03	7.498942093324548e+01	4.510561664136932e-01
1.450000e+08	  3	  2999	  2625	1.499539391779439e-03	7.498942093324548e+01	9.754409293734552e-01
1.460000e+08	  3	  2999	  2725	1.017149478501603e-03	7.498942093324548e+01	1.499092610471830e+00
1.470000e+08	  3	  2999	  1129	1.289834332619730e-03	7.498942093324548e+01	2.023546999368041e+00
1.480000e+08	  3	  2999	  2225	1.797833326618392e-03	7.498942093324548e+01	2.547012556909361e+00
1.490000e+08	  3	  2999	  2109	2.406475284991070e-03	7.498942093324548e+01	3.070969961878219e+00
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.500000e+08	  3	  2999	  2949	1.799550945384323e-03	7.498942093324548e+01	3.595452917787351e+00
1.510000e+08	  3	  2999	  2481	1.560119512896306e-03	7.498942093324548e+01	4.119112439811959e+00
1.520000e+08	  3	  2999	  1679	1.079148977886816e-03	7.498942093324548e+01	4.644146574356905e+00
1.530000e+08	  3	  2999	  1379	2.573584870145725e-03	7.498942093324548e+01	5.166244664729513e+00
1.540000e+08	  3	  2999	   878	1.403964489737015e-03	7.498942093324548e+01	5.690036343936240e+00
1.550000e+08	  3	  2999	  1817	2.012530420981447e-03	7.498942093324548e+01	6.214558039657227e+00
1.560000e+08	  3	  2999	   137	1.660700723637232e-03	7.498942093324548e+01	6.737281495509235e+00
1.570000e+08	  3	  2999	  1164	1.970482990148941e-03	7.498942093324548e+01	7.262018881467767e+00
1.580000e+08	  3	  2999	  2262	1.067716610241426e-03	7.498942093324548e+01	7.784896401538473e+00
1.590000e+08	  3	  2999	   402	1.868363701256683e-03	7.498942093324548e+01	8.310344776720736e+00
1.600000e+08	  3	  2999	  1728	1.856790643471926e-03	7.498942093324548e+01	8.832989731668519e+00
1.610000e+08	  3	  2999	  2511	1.222763634941988e-03	7.498942093324548e+01	9.357152720322254e+00
1.620000e+08	  3	  2999	  2840	1.242287464496695e-03	7.498942093324548e+01	9.880535566025070e+00
1.630000e+08	  3	  2999	  1440	1.125926887731057e-03	7.498942093324548e+01	1.040414346215898e+01
1.640000e+08	  3	  2999	  1947	1.578539402786313e-03	7.498942093324548e+01	1.092878350027432e+01
1.650000e+08	  3	  2999	  1510	2.041604173512576e-03	7.498942093324548e+01	1.145134052400044e+01
1.660000e+08	  3	  2999	  2171	1.378860445189796e-03	7.498942093324548e+01	1.197732217471955e+01
1.670000e+08	  3	  2999	  2450	1.583654516592654e-03	7.498942093324548e+01	1.249990211777359e+01
1.680000e+08	  3	  2999	   837	1.329492049054520e-03	7.498942093324548e+01	1.302261344155019e+01
1.690000e+08	  3	  2999	   493	2.787904921712801e-03	7.498942093324548e+01	1.354716140631977e+01
1.700000e+08	  3	  2999	   742	1.447684162773584e-03	7.498942093324548e+01	1.407158047675171e+01
1.710000e+08	  3	  2999	  1086	2.036103670283926e-03	7.498942093324548e+01	1.459522867452178e+01
1.720000e+08	  3	  2999	   578	1.797644665658911e-03	7.498942093324548e+01	1.512039280787523e+01
1.730000e+08	  3	  2999	  1812	1.893390379432999e-03	7.498942093324548e+01	1.564204809102081e+01
1.740000e+08	  3	  2999	   500	1.360930017608516e-03	7.498942093324548e+01	1.616698893879881e+01
1.750000e+08	  3	  2999	   657	1.733414369027511e-03	7.498942093324548e+01	1.669097580382880e+01
1.760000e+08	  3	  2999	  1121	1.165075816724353e-03	7.498942093324548e+01	1.721355442411106e+01
1.770000e+08	  3	  2999	  2977	1.888110779724299e-03	7.498942093324548e+01	1.773766433117142e+01
1.780000e+08	  3	  2999	  2866	2.642765257777504e-03	7.498942093324548e+01	1.826218173237831e+01
1.790000e+08	  3	  2999	   730	1.316274863227666e-03	7.498942093324548e+01	1.878676531319980e+01
1.800000e+08	  3	  2999	   360	1.147075722401558e-03	7.498942093324548e+01	1.931052113279068e+01
1.810000e+08	  3	  2999	   946	1.542404758032020e-03	7.498942093324548e+01	1.983562348807018e+01
1.820000e+08	  3	  2999	  1114	1.485932811074118e-03	7.498942093324548e+01	2.035864746474131e+01
1.830000e+08	  3	  2999	   603	1.257218407663158e-03	7.498942093324548e+01	2.088261545619440e+01
1.840000e+08	  3	  2999	  1591	1.503047125857644e-03	7.498942093324548e+01	2.140637000190954e+01
1.850000e+08	  3	  2999	  1887	1.609766640577024e-03	7.498942093324548e+01	2.192974762115715e+01
1.860000e+08	  3	  2999	  2986	1.241318299924766e-03	7.498942093324548e+01	2.245397507697785e+01
1.870000e+08	  3	  2999	  1171	1.764354969479878e-03	7.498942093324548e+01	2.297612887382309e+01
1.880000e+08	  3	  2999	   362	1.563918541128746e-03	7.498942093324548e+01	2.349946039444216e+01
1.890000e+08	  3	  2999	  1276	1.381230710196422e-03	7.498942093324548e+01	2.402409670765594e+01
1.900000e+08	  3	  2999	  1363	1.726823402548858e-03	7.498942093324548e+01	2.454707564307057e+01
1.910000e+08	  3	  2999	  2707	1.232769188647983e-03	9.999999999999986e+01	6.074766072304405e-02
1.920000e+08	  3	  2999	  2523	1.161994006247399e-03	9.999999999999986e+01	5.838003693006122e-01
1.930000e+08	  3	  2999	  2611	1.552061535774834e-03	9.999999999999986e+01	1.107842154048815e+00
1.940000e+08	  3	  2999	  2136	1.807862056735400e-03	9.999999999999986e+01	1.631335715674600e+00
1.950000e+08	  3	  2999	   157	1.480974104373790e-03	9.999999999999986e+01	2.155339529264416e+00
1.960000e+08	  3	  2999	   987	1.962806796971661e-03	9.999999999999986e+01	2.679168272783211e+00
1.970000e+08	  3	  2999	  2880	2.050052104892893e-03	9.999999999999986e+01	3.203438281602744e+00
1.980000e+08	  3	  2999	  1286	1.034441354276163e-03	9.999999999999986e+01	3.727400966647804e+00
1.990000e+08	  3	  2999	   605	1.546752317526192e-03	9.999999999999986e+01	4.251763461906539e+00
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
2.000000e+08	  3	  2999	  2460	1.151154780796412e-03	9.999999999999986e+01	4.775538098813036e+00
2.010000e+08	  3	  2999	  1418	1.445980055764616e-03	9.999999999999986e+01	5.298340816534457e+00
2.020000e+08	  3	  2999	   357	1.277059226091634e-03	9.999999999999986e+01	5.821162984137860e+00
2.030000e+08	  3	  2999	  1851	1.426483496589865e-03	9.999999999999986e+01	6.345227237847265e+00
2.040000e+08	  3	  2999	  1155	2.090774680732199e-03	9.999999999999986e+01	6.869859317101152e+00
2.050000e+08	  3	  2999	  1923	2.262813226172121e-03	9.999999999999986e+01	7.391930429872861e+00
2.060000e+08	  3	  2999	   688	2.039446500886010e-03	9.999999999999986e+01	7.916282137529873e+00
2.070000e+08	  3	  2999	  1017	2.189588977094123e-03	9.999999999999986e+01	8.439139703084933e+00
2.080000e+08	  3	  2999	   201	1.915036456680629e-03	9.999999999999986e+01	8.964420715776663e+00
2.090000e+08	  3	  2999	  2601	2.409785303093641e-03	9.999999999999986e+01	9.487402945444222e+00
2.100000e+08	  3	  2999	  1702	2.671218735316859e-03	9.999999999999986e+01	1.001294834280071e+01
2.110000e+08	  3	  2999	  2912	1.556844361504980e-03	9.999999999999986e+01	1.053460795807276e+01
2.120000e+08	  3	  2999	   348	1.475301062487852e-03	9.999999999999986e+01	1.105848712931661e+01
2.130000e+08	  3	  2999	  1210	1.881617512981203e-03	9.999999999999986e+01	1.158284030348116e+01
2.140000e+08	  3	  2999	   789	1.444249473927566e-03	9.999999999999986e+01	1.210583063186741e+01
2.150000e+08	  3	  2999	  2562	1.320125712157059e-03	9.999999999999986e+01	1.262902974978768e+01
2.160000e+08	  3	  2999	  2045	2.666024400869009e-03	9.999999999999986e+01	1.315018332568942e+01
2.170000e+08	  3	  2999	   503	1.448407819479065e-03	9.999999999999986e+01	1.367664381749630e+01
2.180000e+08	  3	  2999	  2866	2.618769271468331e-03	9.999999999999986e+01	1.419866455521831e+01
2.190000e+08	  3	  2999	  1717	2.601399159583748e-03	9.999999999999986e+01	1.472495419280934e+01
2.200000e+08	  3	  2999	  1165	2.325519460936678e-03	9.999999999999986e+01	1.524814809169199e+01
2.210000e+08	  3	  2999	   840	1.929897172291956e-03	9.999999999999986e+01	1.577202941205688e+01
2.220000e+08	  3	  2999	   858	2.646193001273284e-03	9.999999999999986e+01	1.629544489826763e+01
2.230000e+08	  3	  2999	  1187	1.109323166442108e-03	9.999999999999986e+01	1.681893570431641e+01
2.240000e+08	  3	  2999	  1383	1.435100476518351e-03	9.999999999999986e+01	1.734143359983134e+01
2.250000e+08	  3	  2999	  2605	1.266283114493468e-03	9.999999999999986e+01	1.786636112628945e+01
2.260000e+08	  3	  2999	  1026	1.548003099507790e-03	9.999999999999986e+01	1.838909141283774e+01
2.270000e+08	  3	  2999	  2925	1.053264563470120e-03	9.999999999999986e+01	1.891347574844110e+01
2.280000e+08	  3	  2999	  1607	1.500428558014330e-03	9.999999999999986e+01	1.943699576465440e+01
2.290000e+08	  3	  2999	  1493	1.534406461218321e-03	9.999999999999986e+01	1.996031091577632e+01
2.300000e+08	  3	  2999	  1605	1.811137928982495e-03	9.999999999999986e+01	2.048214812943045e+01
2.310000e+08	  3	  2999	   458	9.465981951975716e-04	9.999999999999986e+01	2.100410677627414e+01
2.320000e+08	  3	  2999	  1415	1.609341194582154e-03	9.999999999999986e+01	2.152768851832374e+01
2.330000e+08	  3	  2999	   666	1.322129335614714e-03	9.999999999999986e+01	2.205124353089275e+01
2.340000e+08	  3	  2999	  2608	1.055677502215244e-03	9.999999999999986e+01	2.257505563944402e+01
2.350000e+08	  3	  2999	   869	2.080747513837615e-03	9.999999999999986e+01	2.309886964842201e+01
2.360000e+08	  3	  2999	  1087	1.620953395377246e-03	9.999999999999986e+01	2.362185599748628e+01
2.370000e+08	  3	  2999	  2169	1.710212137286371e-03	9.999999999999986e+01	2.414533076036683e+01
2.380000e+08	  3	  2999	   377	1.278688726534740e-03	9.999999999999986e+01	2.466781454692817e+01
2.390000e+08	  3	  2999	  1568	2.089148903656889e-03	9.999999999999986e+01	2.519200392190696e+01
2.400000e+08	  3	  2999	   333	1.639261421234968e-03	9.999999999999986e+01	2.571488831690821e+01
2.410000e+08	  3	  2999	  2385	1.665737100820198e-03	9.999999999999986e+01	2.623955316202424e+01
2.420000e+08	  3	  2999	  2904	1.120683436171577e-03	9.999999999999986e+01	2.676375744035351e+01
2.430000e+08	  3	  2999	  1688	1.871811180777622e-03	9.999999999999986e+01	2.728741930787782e+01
2.440000e+08	  3	  2999	   617	1.579030659706028e-03	9.999999999999986e+01	2.781221645497218e+01
2.450000e+08	  3	  2999	  2323	1.788354460570003e-03	9.999999999999986e+01	2.833501988120014e+01
2.460000e+08	  3	  2999	  2445	1.872271032626601e-03	9.999999999999986e+01	2.886066284106723e+01
