4.000000e+07	  3	  3000	    25	1.460280332722483e-03	1.778279410038921e+01	3.149271046695798e+00
4.100000e+07	  3	  3000	  2513	1.292162290879023e-03	1.778279410038921e+01	3.673473457597853e+00
4.200000e+07	  3	  3000	  1065	1.341167367778576e-03	1.778279410038921e+01	4.197131955596757e+00
4.300000e+07	  3	  3000	  1334	1.615970988121772e-03	1.778279410038921e+01	4.720036631602746e+00
4.400000e+07	  3	  3000	  1316	2.142055435924655e-03	1.778279410038921e+01	5.240990950566914e+00
4.500000e+07	  3	  3000	   766	1.500593415401199e-03	1.778279410038921e+01	5.765794135176495e+00
4.600000e+07	  3	  3000	  1040	1.222416421427325e-03	2.371373705661653e+01	3.553989425801404e-01
4.700000e+07	  3	  3000	   697	1.467549763430843e-03	2.371373705661653e+01	8.805067868007365e-01
4.800000e+07	  3	  3000	  1599	2.187762141805245e-03	2.371373705661653e+01	1.403274942632043e+00
4.900000e+07	  3	  3000	    57	1.468070480114357e-03	2.371373705661653e+01	1.927236470318785e+00
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
5.000000e+07	  3	  3000	  1609	1.444755867100796e-03	2.371373705661653e+01	2.448856958200302e+00
5.100000e+07	  3	  3000	  1161	1.313532140394939e-03	2.371373705661653e+01	2.972125637113295e+00
5.200000e+07	  3	  3000	  2813	1.688728325366334e-03	2.371373705661653e+01	3.496207844279978e+00
5.300000e+07	  3	  3000	  2556	1.656705754986644e-03	2.371373705661653e+01	4.019177030507445e+00
5.400000e+07	  3	  3000	  1111	1.908943805623396e-03	2.371373705661653e+01	4.541394390744554e+00
5.500000e+07	  3	  3000	   933	1.734886001690882e-03	2.371373705661653e+01	5.064956806507177e+00
5.600000e+07	  3	  3000	   125	1.297496548820128e-03	2.371373705661653e+01	5.587784788452920e+00
5.700000e+07	  3	  3000	  2594	1.816396855993655e-03	2.371373705661653e+01	6.111096836988823e+00
5.800000e+07	  3	  3000	  2672	1.928560280433866e-03	2.371373705661653e+01	6.634465719974188e+00
5.900000e+07	  3	  3000	  1418	1.364311191854912e-03	2.371373705661653e+01	7.159098395527115e+00
6.000000e+07	  3	  3000	  1446	1.313777617973186e-03	2.371373705661653e+01	7.681466747438413e+00
6.100000e+07	  3	  3000	  1926	1.590720134926185e-03	3.162277660168376e+01	2.966156246964838e-01
6.200000e+07	  3	  3000	   782	1.797686034002678e-03	3.162277660168376e+01	8.198740929128391e-01
6.300000e+07	  3	  3000	   819	1.245995436728326e-03	3.162277660168376e+01	1.342163356696909e+00
6.400000e+07	  3	  3000	  2785	1.872974807311271e-03	3.162277660168376e+01	1.866848155021398e+00
6.500000e+07	  3	  3000	  1415	1.335742672795314e-03	3.162277660168376e+01	2.389960304957848e+00
6.600000e+07	  3	  3000	    11	1.349221522842781e-03	3.162277660168376e+01	2.912940567579926e+00
6.700000e+07	  3	  3000	  2274	1.575587505214227e-03	3.162277660168376e+01	3.436722583268052e+00
6.800000e+07	  3	  3000	   732	1.202184405953303e-03	3.162277660168376e+01	3.960512388450019e+00
6.900000e+07	  3	  3000	  2794	1.647905655970289e-03	3.162277660168376e+01	4.484169736044409e+00
7.000000e+07	  3	  3000	   256	3.476917423975882e-03	3.162277660168376e+01	5.007790024226091e+00
7.100000e+07	  3	  3000	    40	9.016691427698860e-04	3.162277660168376e+01	5.531239546111996e+00
7.200000e+07	  3	  3000	  1032	2.205205287014579e-03	3.162277660168376e+01	6.054348541512256e+00
7.300000e+07	  3	  3000	  2968	1.754414008656086e-03	3.162277660168376e+01	6.577954867720728e+00
7.400000e+07	  3	  3000	  1596	1.292041528636868e-03	3.162277660168376e+01	7.099583548070332e+00
7.500000e+07	  3	  3000	  1127	1.490799554468802e-03	3.162277660168376e+01	7.623324147171867e+00
7.600000e+07	  3	  3000	   964	1.525761539642662e-03	3.162277660168376e+01	8.147205764156698e+00
7.700000e+07	  3	  3000	  1979	1.470693413298860e-03	3.162277660168376e+01	8.669377971821945e+00
7.800000e+07	  3	  3000	  1259	1.185884947746316e-03	3.162277660168376e+01	9.193758279076381e+00
7.900000e+07	  3	  3000	  1054	2.190939273302217e-03	3.162277660168376e+01	9.715306010146987e+00
8.000000e+07	  3	  3000	   956	1.800039614998182e-03	3.162277660168376e+01	1.024030153238323e+01
8.100000e+07	  3	  3000	   628	2.142803411671296e-03	4.216965034285818e+01	2.149414328553732e-01
8.200000e+07	  3	  3000	  2255	1.338278133280275e-03	4.216965034285818e+01	7.389011581225855e-01
8.300000e+07	  3	  3000	  2696	2.398789971243873e-03	4.216965034285818e+01	1.261494804601978e+00
8.400000e+07	  3	  3000	   204	1.296843439534609e-03	4.216965034285818e+01	1.785656270892118e+00
8.500000e+07	  3	  3000	  2773	1.876749152929711e-03	4.216965034285818e+01	2.308003479889355e+00
8.600000e+07	  3	  3000	   654	1.980455894497329e-03	4.216965034285818e+01	2.832142302336585e+00
8.700000e+07	  3	  3000	   985	1.442075235987340e-03	4.216965034285818e+01	3.355963991164078e+00
8.800000e+07	  3	  3000	   964	1.199027921438321e-03	4.216965034285818e+01	3.879146491213885e+00
8.900000e+07	  3	  3000	  2734	1.763271583390480e-03	4.216965034285818e+01	4.403356046299452e+00
9.000000e+07	  3	  3000	  1920	1.463776579471077e-03	4.216965034285818e+01	4.926253850933236e+00
9.100000e+07	  3	  3000	   720	1.169036007257349e-03	4.216965034285818e+01	5.449373310820390e+00
9.200000e+07	  3	  3000	  1442	1.183312348260014e-03	4.216965034285818e+01	5.973592318643251e+00
9.300000e+07	  3	  3000	  2357	1.402430616117966e-03	4.216965034285818e+01	6.496372495521528e+00
9.400000e+07	  3	  3000	  1585	1.200807918451784e-03	4.216965034285818e+01	7.020406915716888e+00
9.500000e+07	  3	  3000	  1955	1.359684997548179e-03	4.216965034285818e+01	7.543269344771136e+00
9.600000e+07	  3	  3000	   638	1.165951134190770e-03	4.216965034285818e+01	8.066919915513861e+00
9.700000e+07	  3	  3000	   640	1.124704075959970e-03	4.216965034285818e+01	8.588833764386623e+00
9.800000e+07	  3	  3000	  1842	1.173246018809952e-03	4.216965034285818e+01	9.111926717607677e+00
9.900000e+07	  3	  3000	  2558	1.802199863777332e-03	4.216965034285818e+01	9.634859877809591e+00
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.000000e+08	  3	  3000	  1309	1.650335996068348e-03	4.216965034285818e+01	1.015917647109453e+01
1.010000e+08	  3	  3000	  1336	1.647488887584417e-03	4.216965034285818e+01	1.068120143185650e+01
1.020000e+08	  3	  3000	   965	1.885217551446993e-03	4.216965034285818e+01	1.120555952031073e+01
1.030000e+08	  3	  3000	  1407	1.526095820542106e-03	4.216965034285818e+01	1.172842451227464e+01
1.040000e+08	  3	  3000	   214	2.040951291748697e-03	4.216965034285818e+01	1.225260389212238e+01
1.050000e+08	  3	  3000	   697	1.521269961163308e-03	4.216965034285818e+01	1.277542972853412e+01
1.060000e+08	  3	  3000	   715	1.312176706240681e-03	4.216965034285818e+01	1.329924279587584e+01
1.070000e+08	  3	  3000	   778	1.803674535928652e-03	4.216965034285818e+01	1.382160644836305e+01
collision No.1	5.650619e+01[yr]	i=3, j=57	r_ij=6.335608937258956e-05	radius[3]+radius[57]=6.338481524341289e-05
dE_heat=-1.429871e-09	dE_grav=1.420542e-09	dE_c=-2.825864e-17	v_imp=3.102870e-01
1.080000e+08	  3	  2999	  1135	1.732253648569542e-03	5.623413251903484e+01	2.789454704147096e-01
1.090000e+08	  3	  2999	  2879	1.689040793505720e-03	5.623413251903484e+01	8.024959197129006e-01
1.100000e+08	  3	  2999	   667	1.839989072994382e-03	5.623413251903484e+01	1.323100373074380e+00
1.110000e+08	  3	  2999	  1752	1.715390041625765e-03	5.623413251903484e+01	1.848265782647522e+00
1.120000e+08	  3	  2999	  2778	1.340639072159583e-03	5.623413251903484e+01	2.369427822587005e+00
1.130000e+08	  3	  2999	   396	9.950366727312463e-04	5.623413251903484e+01	2.894756830549182e+00
1.140000e+08	  3	  2999	  2154	1.477927057665009e-03	5.623413251903484e+01	3.416476481503644e+00
1.150000e+08	  3	  2999	  1165	1.410807223015060e-03	5.623413251903484e+01	3.940691178110756e+00
1.160000e+08	  3	  2999	   976	1.241250635809913e-03	5.623413251903484e+01	4.463590735872934e+00
1.170000e+08	  3	  2999	  2325	1.744795695067698e-03	5.623413251903484e+01	4.988132404652410e+00
1.180000e+08	  3	  2999	   132	1.225471758400464e-03	5.623413251903484e+01	5.510180057998186e+00
1.190000e+08	  3	  2999	  2546	1.719885581787995e-03	5.623413251903484e+01	6.035495709167368e+00
1.200000e+08	  3	  2999	  2945	1.139814481533820e-03	5.623413251903484e+01	6.558222426750094e+00
1.210000e+08	  3	  2999	  1408	1.192592257589938e-03	5.623413251903484e+01	7.082261289673126e+00
1.220000e+08	  3	  2999	  2029	1.346309697131725e-03	5.623413251903484e+01	7.603836084933355e+00
1.230000e+08	  3	  2999	  2257	1.137102556248296e-03	5.623413251903484e+01	8.127998636576525e+00
1.240000e+08	  3	  2999	   358	1.711561216180803e-03	5.623413251903484e+01	8.651243913251365e+00
1.250000e+08	  3	  2999	   744	1.541234654675281e-03	5.623413251903484e+01	9.174901358511541e+00
1.260000e+08	  3	  2999	   969	2.167210701229294e-03	5.623413251903484e+01	9.697459832769487e+00
1.270000e+08	  3	  2999	  1537	1.537882443026377e-03	5.623413251903484e+01	1.022058088696773e+01
1.280000e+08	  3	  2999	    72	1.865386757118925e-03	5.623413251903484e+01	1.074472923171495e+01
1.290000e+08	  3	  2999	  1524	2.226136133871663e-03	5.623413251903484e+01	1.126755604851773e+01
1.300000e+08	  3	  2999	  2080	1.889294896540654e-03	5.623413251903484e+01	1.179113503308661e+01
1.310000e+08	  3	  2999	  1127	2.140645914805557e-03	5.623413251903484e+01	1.231492153819833e+01
1.320000e+08	  3	  2999	   416	1.464368821510502e-03	5.623413251903484e+01	1.283838914989337e+01
1.330000e+08	  3	  2999	  2147	1.295734254565974e-03	5.623413251903484e+01	1.336176479736042e+01
1.340000e+08	  3	  2999	  2641	1.676559746830951e-03	5.623413251903484e+01	1.388573327614928e+01
1.350000e+08	  3	  2999	  1080	1.212112452173407e-03	5.623413251903484e+01	1.440796749243732e+01
1.360000e+08	  3	  2999	  2100	1.510523693206987e-03	5.623413251903484e+01	1.493263912518209e+01
1.370000e+08	  3	  2999	   603	1.350936552847078e-03	5.623413251903484e+01	1.545575704821944e+01
1.380000e+08	  3	  2999	  2097	2.081477445719418e-03	5.623413251903484e+01	1.597814311946417e+01
1.390000e+08	  3	  2999	   751	1.049393980425771e-03	5.623413251903484e+01	1.650210748469827e+01
1.400000e+08	  3	  2999	  2516	1.252686731937400e-03	5.623413251903484e+01	1.702461009232060e+01
1.410000e+08	  3	  2999	  2337	1.117196184360715e-03	5.623413251903484e+01	1.754841780404908e+01
1.420000e+08	  3	  2999	   168	1.135808061086034e-03	5.623413251903484e+01	1.807068242256432e+01
1.430000e+08	  3	  2999	  2837	1.959705332515009e-03	5.623413251903484e+01	1.859489224339213e+01
1.440000e+08	  3	  2999	  1085	1.722952500246577e-03	7.498942093324548e+01	3.618864658431419e-01
1.450000e+08	  3	  2999	  2725	1.175605601258287e-03	7.498942093324548e+01	8.847018000938199e-01
1.460000e+08	  3	  2999	  2182	1.845648201964830e-03	7.498942093324548e+01	1.409283040289805e+00
1.470000e+08	  3	  2999	  2161	1.997879869228592e-03	7.498942093324548e+01	1.930287253148228e+00
1.480000e+08	  3	  2999	  1424	1.052305887219579e-03	7.498942093324548e+01	2.454720361758129e+00
1.490000e+08	  3	  2999	   518	1.823592670410124e-03	7.498942093324548e+01	2.976862774376374e+00
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.500000e+08	  3	  2999	    13	2.014668922767188e-03	7.498942093324548e+01	3.498247829880052e+00
1.510000e+08	  3	  2999	   483	1.105790293871389e-03	7.498942093324548e+01	4.022060278131193e+00
1.520000e+08	  3	  2999	  1523	1.168722153592868e-03	7.498942093324548e+01	4.544785764074115e+00
1.530000e+08	  3	  2999	   348	1.773386273262100e-03	7.498942093324548e+01	5.069068109889797e+00
1.540000e+08	  3	  2999	  2430	1.745550738522583e-03	7.498942093324548e+01	5.591776352977815e+00
1.550000e+08	  3	  2999	  2953	2.101825690770295e-03	7.498942093324548e+01	6.116450150117684e+00
1.560000e+08	  3	  2999	  1862	1.966583600181356e-03	7.498942093324548e+01	6.638274435903427e+00
1.570000e+08	  3	  2999	  2217	1.240125326383716e-03	7.498942093324548e+01	7.162805232473110e+00
1.580000e+08	  3	  2999	   847	1.367727374223324e-03	7.498942093324548e+01	7.684876999534132e+00
1.590000e+08	  3	  2999	  1208	1.175334202854490e-03	7.498942093324548e+01	8.208567236210607e+00
1.600000e+08	  3	  2999	  1390	1.386104867356230e-03	7.498942093324548e+01	8.727958832083134e+00
1.610000e+08	  3	  2999	  1161	1.483833590505382e-03	7.498942093324548e+01	9.246028777219083e+00
1.620000e+08	  3	  2999	  1435	1.371515026237217e-03	7.498942093324548e+01	9.770176550582311e+00
1.630000e+08	  3	  2999	  1260	1.459137530499985e-03	7.498942093324548e+01	1.029075929480656e+01
1.640000e+08	  3	  2999	   326	1.837914075260837e-03	7.498942093324548e+01	1.081525249985745e+01
1.650000e+08	  3	  2999	  2048	1.442276923447616e-03	7.498942093324548e+01	1.133893626586717e+01
1.660000e+08	  3	  2999	  2423	1.218645318790650e-03	7.498942093324548e+01	1.186187280304462e+01
1.670000e+08	  3	  2999	   967	1.864868288843621e-03	7.498942093324548e+01	1.238593908661298e+01
1.680000e+08	  3	  2999	  1730	1.342429432022436e-03	7.498942093324548e+01	1.290857231548993e+01
1.690000e+08	  3	  2999	  2099	1.997333830075311e-03	7.498942093324548e+01	1.343307435273393e+01
1.700000e+08	  3	  2999	  1661	1.760308924752236e-03	7.498942093324548e+01	1.395501235371145e+01
1.710000e+08	  3	  2999	   155	2.512643840416418e-03	7.498942093324548e+01	1.447789472270599e+01
1.720000e+08	  3	  2999	  1786	1.554280447693436e-03	7.498942093324548e+01	1.500104406576691e+01
1.730000e+08	  3	  2999	  1139	1.981025618427414e-03	7.498942093324548e+01	1.552257338105958e+01
1.740000e+08	  3	  2999	  2265	1.558352007767988e-03	7.498942093324548e+01	1.604674269266177e+01
1.750000e+08	  3	  2999	  2462	1.520718914774982e-03	7.498942093324548e+01	1.656968621666259e+01
1.760000e+08	  3	  2999	  2461	1.389382616881235e-03	7.498942093324548e+01	1.709259364584360e+01
1.770000e+08	  3	  2999	   379	1.679802623972413e-03	7.498942093324548e+01	1.761641359189480e+01
1.780000e+08	  3	  2999	   575	1.284657356505940e-03	7.498942093324548e+01	1.813981244954751e+01
1.790000e+08	  3	  2999	  2329	1.889331497426932e-03	7.498942093324548e+01	1.866339160194512e+01
1.800000e+08	  3	  2999	   429	2.001705547250721e-03	7.498942093324548e+01	1.918621396220255e+01
1.810000e+08	  3	  2999	  1794	1.347677809441888e-03	7.498942093324548e+01	1.971048838990982e+01
1.820000e+08	  3	  2999	   238	2.111385799900287e-03	7.498942093324548e+01	2.023411916083229e+01
1.830000e+08	  3	  2999	  2107	1.502685454165437e-03	7.498942093324548e+01	2.075607229834457e+01
1.840000e+08	  3	  2999	  1363	1.475126141569489e-03	7.498942093324548e+01	2.128070772126703e+01
1.850000e+08	  3	  2999	   827	1.703546731434637e-03	7.498942093324548e+01	2.180229891607038e+01
1.860000e+08	  3	  2999	   232	1.857093947342558e-03	7.498942093324548e+01	2.232594836894688e+01
1.870000e+08	  3	  2999	  1332	1.593433720942565e-03	7.498942093324548e+01	2.284987811199794e+01
1.880000e+08	  3	  2999	  1388	1.353660763802300e-03	7.498942093324548e+01	2.337206900571431e+01
1.890000e+08	  3	  2999	  2228	1.672022191488153e-03	7.498942093324548e+01	2.389686613978195e+01
1.900000e+08	  3	  2999	  2316	1.394955543954271e-03	7.498942093324548e+01	2.442018026128875e+01
1.910000e+08	  3	  2999	   919	1.407570642923354e-03	7.498942093324548e+01	2.494340018223926e+01
1.920000e+08	  3	  2999	   334	1.707611828406839e-03	9.999999999999986e+01	4.562971474513738e-01
1.930000e+08	  3	  2999	  2762	1.757590413388681e-03	9.999999999999986e+01	9.787598656788461e-01
1.940000e+08	  3	  2999	  2476	1.656707702759313e-03	9.999999999999986e+01	1.502109256981552e+00
1.950000e+08	  3	  2999	  2529	1.720676188863264e-03	9.999999999999986e+01	2.025874852166667e+00
1.960000e+08	  3	  2999	  2123	1.726000876428156e-03	9.999999999999986e+01	2.547451057036890e+00
1.970000e+08	  3	  2999	   642	1.654700070700944e-03	9.999999999999986e+01	3.071637742855372e+00
1.980000e+08	  3	  2999	  1979	1.765488237939624e-03	9.999999999999986e+01	3.594346447800017e+00
1.990000e+08	  3	  2999	  2847	1.497785704243073e-03	9.999999999999986e+01	4.119062783343171e+00
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
2.000000e+08	  3	  2999	   337	1.412778030815207e-03	9.999999999999986e+01	4.640946013228542e+00
collision No.2	1.046897e+02[yr]	i=3, j=1559	r_ij=6.342056351307343e-05	radius[3]+radius[1559]=6.355807079488190e-05
dE_heat=-1.465946e-09	dE_grav=1.433289e-09	dE_c=-3.654765e-17	v_imp=3.141614e-01
2.010000e+08	  3	  2998	   668	2.058823511574796e-03	9.999999999999986e+01	5.165570438811058e+00
2.020000e+08	  3	  2998	  2657	1.562442915308125e-03	9.999999999999986e+01	5.688743311255547e+00
2.030000e+08	  3	  2998	  2901	1.708490028589379e-03	9.999999999999986e+01	6.213202497620434e+00
2.040000e+08	  3	  2998	   877	1.120442375165979e-03	9.999999999999986e+01	6.735752469932579e+00
2.050000e+08	  3	  2998	  1083	1.648562710524535e-03	9.999999999999986e+01	7.259886202528087e+00
2.060000e+08	  3	  2998	   115	1.883992900160136e-03	9.999999999999986e+01	7.782990181864118e+00
2.070000e+08	  3	  2998	   108	2.041391865781603e-03	9.999999999999986e+01	8.306627729294032e+00
2.080000e+08	  3	  2998	   971	1.526204848529356e-03	9.999999999999986e+01	8.830910927335880e+00
2.090000e+08	  3	  2998	  2650	1.369996665386987e-03	9.999999999999986e+01	9.353533395175715e+00
2.100000e+08	  3	  2998	  2496	1.153341692002827e-03	9.999999999999986e+01	9.879184852641941e+00
2.110000e+08	  3	  2998	   470	2.742645657692131e-03	9.999999999999986e+01	1.040046727765810e+01
2.120000e+08	  3	  2998	  1751	1.949554009021043e-03	9.999999999999986e+01	1.092433860874526e+01
2.130000e+08	  3	  2998	  2705	1.738785732450850e-03	9.999999999999986e+01	1.144694947325895e+01
2.140000e+08	  3	  2998	  2829	2.099315372988788e-03	9.999999999999986e+01	1.196906791071603e+01
2.150000e+08	  3	  2998	   642	1.476226337701286e-03	9.999999999999986e+01	1.249403211120304e+01
2.160000e+08	  3	  2998	  2816	1.521483762990251e-03	9.999999999999986e+01	1.301740237971709e+01
2.170000e+08	  3	  2998	   572	1.596793210112306e-03	9.999999999999986e+01	1.354148148078326e+01
2.180000e+08	  3	  2998	   226	1.318626983614087e-03	9.999999999999986e+01	1.406292340966242e+01
2.190000e+08	  3	  2998	   488	1.616149724834865e-03	9.999999999999986e+01	1.458815035887355e+01
2.200000e+08	  3	  2998	  1916	1.117001169097021e-03	9.999999999999986e+01	1.511001467863377e+01
2.210000e+08	  3	  2998	  1091	1.343894116583954e-03	9.999999999999986e+01	1.563385129602325e+01
2.220000e+08	  3	  2998	   313	1.558987278404812e-03	9.999999999999986e+01	1.615567546636014e+01
2.230000e+08	  3	  2998	  2790	1.567368146620362e-03	9.999999999999986e+01	1.667927639660398e+01
2.240000e+08	  3	  2998	  1859	1.931368260473168e-03	9.999999999999986e+01	1.720273165460122e+01
2.250000e+08	  3	  2998	  2023	1.477717414848992e-03	9.999999999999986e+01	1.772619023369352e+01
2.260000e+08	  3	  2998	   159	1.326463022281752e-03	9.999999999999986e+01	1.824965137990236e+01
2.270000e+08	  3	  2998	   780	1.311605790353817e-03	9.999999999999986e+01	1.877376236779304e+01
2.280000e+08	  3	  2998	    46	1.530467575607799e-03	9.999999999999986e+01	1.929767850823497e+01
2.290000e+08	  3	  2998	  1288	2.031789811616007e-03	9.999999999999986e+01	1.982094355130660e+01
2.300000e+08	  3	  2998	  1454	1.534154308841151e-03	9.999999999999986e+01	2.034337650332513e+01
2.310000e+08	  3	  2998	  2715	1.692664220527715e-03	9.999999999999986e+01	2.086769076660735e+01
2.320000e+08	  3	  2998	    97	1.163226389231923e-03	9.999999999999986e+01	2.139058894952207e+01
2.330000e+08	  3	  2998	    28	1.763207987624151e-03	9.999999999999986e+01	2.191555945718603e+01
2.340000e+08	  3	  2998	   729	1.759167659766148e-03	9.999999999999986e+01	2.243819305155813e+01
2.350000e+08	  3	  2998	  2975	1.295838258747664e-03	9.999999999999986e+01	2.296206172118170e+01
2.360000e+08	  3	  2998	  1394	1.677180148477327e-03	9.999999999999986e+01	2.348605237106866e+01
2.370000e+08	  3	  2998	  1220	1.282127205058460e-03	9.999999999999986e+01	2.400849596672718e+01
2.380000e+08	  3	  2998	  1290	2.021013557882806e-03	9.999999999999986e+01	2.453295471588469e+01
2.390000e+08	  3	  2998	  2054	2.203964866376690e-03	9.999999999999986e+01	2.505564194857851e+01
2.400000e+08	  3	  2998	  1638	1.585467975973793e-03	9.999999999999986e+01	2.558056194862090e+01
2.410000e+08	  3	  2998	  1823	4.927220756232630e-04	9.999999999999986e+01	2.610264442117928e+01
2.420000e+08	  3	  2998	   865	1.594509557201744e-03	9.999999999999986e+01	2.662678303785032e+01
2.430000e+08	  3	  2998	  1985	1.261725191692122e-03	9.999999999999986e+01	2.714993222914704e+01
