myid = 5	numprocs = 13
OMP_NUM_THREADS: 3
threads: 3
. . . 
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_Mmax5E-18_ecc5E-2_frag_acc/rand06/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_Mmax5E-18_ecc5E-2_frag_acc/
SUBDIRECTORY	rand
N_tr	3000
N_p	3
ECC_RATIO	5.0
STEP_INTERVAL	1.0E6
BREAK_TIME	14100.0
RAYLEIGH_DISTRIBUTION	1
FRAGMENTATION	1
COLLISION	1
COALESCENCE	1
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	1
EXECUTION_TIME	1
EXECUTION_TIME_FUNC	0
INTERACTION_ALL	0
INTERACTION_PLANET_TRACER	1
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
EJECTION	0
ORBITING_SMALL_PARTICLE	1
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	3.0E-6
PLANET_AXIS	1.0
PLANET_ECC	(0.01*5.0)
PLANET_INC	((0.01*5.0)*0.5)
PLANET_DENSITY	3.0
M_TOT	(3.0E-5*3)
ECC_RMS	(0.01*5.0)
INC_RMS	((0.01*5.0)*0.5)
DELTA_HILL	10.0
SEPARATE_HILL	5.0
DT_FRAGCHECK	2.0*3.14159265358979323846*0.1
GEOMETRIC_RATIO_FRAG	pow(10.0,1.0/8.0)
DELTA_R	0.01
DELTA_THETA	0.125*3.14159265358979323846
NEIGHBOR_MAX	200
DEPLETION_TIME_EXPLICIT	DEPLETION_TIME_EXPLICIT
RHO	3.0
EPSILON_FRAG	0.2
B_FRAG	(5.0/3.0)
Q_0_FRAG	9.5E8
P_FRAG	0.453
XI	0.01
M_MAX	5.00E-18
T_MAX	(2.0*3.14159265358979323846*1.0E3)
DT_LOG	1
DT_ENE	(2.0*3.14159265358979323846*1.0E-1)
GEOMETRIC_RATIO	pow(10.0,1.0/8.0)
GEOMETRIC_RATIO_LONGTERM	pow(10.0,1.0/128.0)
-----
alpha=1.67944	s_1=3.71665	s_2=12.6018	s_3=2.85931	h_0=3.58995e-05	Q_D=5.81724e-07
inner = 855,	center = 1090,	outer = 1054,	total = 3000
initial mass depletion timescale =1.605641e-01 [yr] (center)
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
0.000000e+00	  3	  3000	     0	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00
5.100000e+07	  3	  3000	  1119	1.160333622583792e-03	2.371373705661653e+01	2.626796903543663e+00
5.200000e+07	  3	  3000	   404	1.310153863828499e-03	2.371373705661653e+01	3.150343691093003e+00
5.300000e+07	  3	  3000	   221	1.672144529380293e-03	2.371373705661653e+01	3.675044347776085e+00
5.400000e+07	  3	  3000	  1537	1.377033639106514e-03	2.371373705661653e+01	4.199459264040954e+00
5.500000e+07	  3	  3000	  2177	1.628444253306543e-03	2.371373705661653e+01	4.722999479558379e+00
5.600000e+07	  3	  3000	  2076	1.067846531189896e-03	2.371373705661653e+01	5.246851522524210e+00
5.700000e+07	  3	  3000	  1820	1.556535574594472e-03	2.371373705661653e+01	5.769286179984840e+00
5.800000e+07	  3	  3000	  1855	2.111895440428095e-03	2.371373705661653e+01	6.294225832122621e+00
5.900000e+07	  3	  3000	   204	1.707459806808428e-03	2.371373705661653e+01	6.817856961098670e+00
6.000000e+07	  3	  3000	  1378	1.435298821493556e-03	2.371373705661653e+01	7.341996343646481e+00
6.100000e+07	  3	  3000	  2237	1.867612905317371e-03	2.371373705661653e+01	7.865490340524097e+00
6.200000e+07	  3	  3000	  1827	1.247213053182543e-03	3.162277660168376e+01	4.788084823135580e-01
6.300000e+07	  3	  3000	   879	2.127557709064878e-03	3.162277660168376e+01	1.003101731527293e+00
6.400000e+07	  3	  3000	  2489	1.671326911069479e-03	3.162277660168376e+01	1.526885518998619e+00
6.500000e+07	  3	  3000	   364	1.983961152042465e-03	3.162277660168376e+01	2.050946140224661e+00
6.600000e+07	  3	  3000	  2034	1.683725939406927e-03	3.162277660168376e+01	2.574504268181707e+00
6.700000e+07	  3	  3000	  2064	1.395080274355602e-03	3.162277660168376e+01	3.097096140434145e+00
6.800000e+07	  3	  3000	  2179	1.424108383294756e-03	3.162277660168376e+01	3.622032549160791e+00
6.900000e+07	  3	  3000	  1227	1.896799124578834e-03	3.162277660168376e+01	4.145019427119790e+00
7.000000e+07	  3	  3000	  1087	1.626404788822878e-03	3.162277660168376e+01	4.669250606286493e+00
7.100000e+07	  3	  3000	   784	1.427684461641298e-03	3.162277660168376e+01	5.193113567910911e+00
7.200000e+07	  3	  3000	  2470	1.990561859069705e-03	3.162277660168376e+01	5.716039009641483e+00
7.300000e+07	  3	  3000	  1151	1.329056101007250e-03	3.162277660168376e+01	6.241393652678147e+00
7.400000e+07	  3	  3000	  1545	1.404912902735298e-03	3.162277660168376e+01	6.763957210729171e+00
7.500000e+07	  3	  3000	  1179	1.513979534341155e-03	3.162277660168376e+01	7.289239494330137e+00
7.600000e+07	  3	  3000	   629	1.150742025528352e-03	3.162277660168376e+01	7.811389494267702e+00
7.700000e+07	  3	  3000	  1232	1.022843664865825e-03	3.162277660168376e+01	8.335752420118899e+00
7.800000e+07	  3	  3000	  1063	1.237812085818311e-03	3.162277660168376e+01	8.859613476203144e+00
7.900000e+07	  3	  3000	  2770	1.613572204045512e-03	3.162277660168376e+01	9.383013307746426e+00
8.000000e+07	  3	  3000	  2795	9.789142375431323e-04	3.162277660168376e+01	9.907196135767453e+00
8.100000e+07	  3	  3000	   751	2.071705837463219e-03	3.162277660168376e+01	1.042969398080566e+01
8.200000e+07	  3	  3000	  1173	1.323398723989869e-03	4.216965034285818e+01	4.060978961204482e-01
8.300000e+07	  3	  3000	   401	1.478326765281711e-03	4.216965034285818e+01	9.294394676367760e-01
8.400000e+07	  3	  3000	  1328	1.215594080204419e-03	4.216965034285818e+01	1.453675526497996e+00
8.500000e+07	  3	  3000	   633	1.520164626453157e-03	4.216965034285818e+01	1.976448044626090e+00
8.600000e+07	  3	  3000	  1855	1.436230111200245e-03	4.216965034285818e+01	2.501040877184535e+00
8.700000e+07	  3	  3000	  1988	1.407530157759043e-03	4.216965034285818e+01	3.025191208494233e+00
8.800000e+07	  3	  3000	  2254	2.006266497714010e-03	4.216965034285818e+01	3.548789808989819e+00
8.900000e+07	  3	  3000	  2338	2.407525807564051e-03	4.216965034285818e+01	4.072404450856855e+00
9.000000e+07	  3	  3000	  1700	1.426579647355410e-03	4.216965034285818e+01	4.595762733702716e+00
9.100000e+07	  3	  3000	  1379	2.257725442913212e-03	4.216965034285818e+01	5.118563664333699e+00
9.200000e+07	  3	  3000	  2107	2.194003229669310e-03	4.216965034285818e+01	5.642823974625126e+00
9.300000e+07	  3	  3000	   435	1.410041932899137e-03	4.216965034285818e+01	6.166568096915336e+00
9.400000e+07	  3	  3000	  2651	1.515750023764999e-03	4.216965034285818e+01	6.688790249448322e+00
9.500000e+07	  3	  3000	  1346	1.533140497060951e-03	4.216965034285818e+01	7.213194235940987e+00
9.600000e+07	  3	  3000	   250	1.789695712523515e-03	4.216965034285818e+01	7.736668258307846e+00
9.700000e+07	  3	  3000	  2457	2.146035623862427e-03	4.216965034285818e+01	8.260333247346521e+00
9.800000e+07	  3	  3000	  1000	1.098207580937545e-03	4.216965034285818e+01	8.783963842934540e+00
9.900000e+07	  3	  3000	  2696	1.415566470863253e-03	4.216965034285818e+01	9.307493908388683e+00
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.000000e+08	  3	  3000	  2992	1.626489926463118e-03	4.216965034285818e+01	9.831413137875485e+00
1.010000e+08	  3	  3000	  2748	1.637898171480215e-03	4.216965034285818e+01	1.035530842879541e+01
1.020000e+08	  3	  3000	    26	1.554576150060211e-03	4.216965034285818e+01	1.087885544533893e+01
1.030000e+08	  3	  3000	  1157	1.543540654799477e-03	4.216965034285818e+01	1.140263386125947e+01
1.040000e+08	  3	  3000	  2397	1.276291142626940e-03	4.216965034285818e+01	1.192617154386932e+01
1.050000e+08	  3	  3000	    94	1.836301175220197e-03	4.216965034285818e+01	1.245027635209544e+01
1.060000e+08	  3	  3000	   534	1.564732633145163e-03	4.216965034285818e+01	1.297429349383438e+01
1.070000e+08	  3	  3000	   282	2.070623327069969e-03	4.216965034285818e+01	1.349790896597562e+01
1.080000e+08	  3	  3000	  1459	2.097936354909172e-03	4.216965034285818e+01	1.402167849113722e+01
1.090000e+08	  3	  3000	  1381	1.624525151514020e-03	5.623413251903484e+01	4.793215310177209e-01
1.100000e+08	  3	  3000	   284	1.390246395277391e-03	5.623413251903484e+01	1.002178591202020e+00
1.110000e+08	  3	  3000	  2422	1.407505633607044e-03	5.623413251903484e+01	1.525923986836447e+00
1.120000e+08	  3	  3000	  1700	1.725080595878640e-03	5.623413251903484e+01	2.049013118074967e+00
1.130000e+08	  3	  3000	  2106	1.974638290647519e-03	5.623413251903484e+01	2.572985752880939e+00
1.140000e+08	  3	  3000	  2486	1.567598946766909e-03	5.623413251903484e+01	3.095958810075730e+00
1.150000e+08	  3	  3000	  1624	1.344552527402751e-03	5.623413251903484e+01	3.620216205131352e+00
1.160000e+08	  3	  3000	  2444	1.653649507483277e-03	5.623413251903484e+01	4.143917134618186e+00
1.170000e+08	  3	  3000	  1988	1.509606140642591e-03	5.623413251903484e+01	4.667679351363755e+00
1.180000e+08	  3	  3000	   729	1.866664852386593e-03	5.623413251903484e+01	5.191787794199749e+00
1.190000e+08	  3	  3000	  1577	1.894540463508529e-03	5.623413251903484e+01	5.714341229026625e+00
1.200000e+08	  3	  3000	  2537	1.423198915828453e-03	5.623413251903484e+01	6.238109930526286e+00
1.210000e+08	  3	  3000	  2708	1.271661546735999e-03	5.623413251903484e+01	6.761372697828296e+00
1.220000e+08	  3	  3000	  2522	1.512022109158557e-03	5.623413251903484e+01	7.285998363483253e+00
1.230000e+08	  3	  3000	   618	1.685361277768110e-03	5.623413251903484e+01	7.808957200164058e+00
1.240000e+08	  3	  3000	  1935	1.659018692652402e-03	5.623413251903484e+01	8.332910672691900e+00
1.250000e+08	  3	  3000	  1000	1.330611529779592e-03	5.623413251903484e+01	8.855899983170543e+00
1.260000e+08	  3	  3000	  1251	1.925706656117102e-03	5.623413251903484e+01	9.379789677595443e+00
1.270000e+08	  3	  3000	   517	1.444815815084429e-03	5.623413251903484e+01	9.904280482192588e+00
1.280000e+08	  3	  3000	  1241	1.463343549277125e-03	5.623413251903484e+01	1.042769614375550e+01
1.290000e+08	  3	  3000	  1045	2.274287851484528e-03	5.623413251903484e+01	1.094970349733161e+01
1.300000e+08	  3	  3000	  1247	1.983963431962870e-03	5.623413251903484e+01	1.147414283055561e+01
1.310000e+08	  3	  3000	   418	1.462335029414735e-03	5.623413251903484e+01	1.199750632123500e+01
1.320000e+08	  3	  3000	  2480	1.494742414472012e-03	5.623413251903484e+01	1.252098191829158e+01
1.330000e+08	  3	  3000	  2784	1.609351262671933e-03	5.623413251903484e+01	1.304393098515773e+01
1.340000e+08	  3	  3000	  1167	1.484113387974202e-03	5.623413251903484e+01	1.356861467931307e+01
1.350000e+08	  3	  3000	   104	2.161894737574116e-03	5.623413251903484e+01	1.409028879820074e+01
1.360000e+08	  3	  3000	  2215	1.001805805484892e-03	5.623413251903484e+01	1.461574148326559e+01
1.370000e+08	  3	  3000	  2478	1.810893161573388e-03	5.623413251903484e+01	1.513773902473292e+01
1.380000e+08	  3	  3000	  1220	1.451466360288766e-03	5.623413251903484e+01	1.566170063027009e+01
1.390000e+08	  3	  3000	  2223	1.321681146404963e-03	5.623413251903484e+01	1.618533016912983e+01
1.400000e+08	  3	  3000	   536	2.029268640674390e-03	5.623413251903484e+01	1.670835351858879e+01
1.410000e+08	  3	  3000	  2586	2.069644114680679e-03	5.623413251903484e+01	1.723330672013021e+01
1.420000e+08	  3	  3000	   103	1.389515782509558e-03	5.623413251903484e+01	1.775567883042098e+01
1.430000e+08	  3	  3000	  2299	9.221786766667590e-04	5.623413251903484e+01	1.827951616706947e+01
1.440000e+08	  3	  3000	  2628	1.494762796594264e-03	7.498942093324548e+01	4.544975192633082e-02
1.450000e+08	  3	  3000	  1522	1.569040660543180e-03	7.498942093324548e+01	5.699920762718953e-01
1.460000e+08	  3	  3000	   272	1.489303685400750e-03	7.498942093324548e+01	1.092027002835746e+00
1.470000e+08	  3	  3000	   432	1.395683136400772e-03	7.498942093324548e+01	1.617234698185962e+00
1.480000e+08	  3	  3000	   398	1.594125668189766e-03	7.498942093324548e+01	2.138952392341829e+00
1.490000e+08	  3	  3000	  1675	1.048434245667706e-03	7.498942093324548e+01	2.663671580731469e+00
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.500000e+08	  3	  3000	  1753	1.642477545036134e-03	7.498942093324548e+01	3.187534770736973e+00
1.510000e+08	  3	  3000	   155	1.633976848648198e-03	7.498942093324548e+01	3.710120040565960e+00
1.520000e+08	  3	  3000	   383	1.839297519470531e-03	7.498942093324548e+01	4.234904281265854e+00
1.530000e+08	  3	  3000	  1604	1.746210739093554e-03	7.498942093324548e+01	4.757938978066274e+00
1.540000e+08	  3	  3000	  2984	1.318850958448987e-03	7.498942093324548e+01	5.280945991433389e+00
1.550000e+08	  3	  3000	   143	1.904601258521726e-03	7.498942093324548e+01	5.804504414810245e+00
1.560000e+08	  3	  3000	   879	2.075158384477695e-03	7.498942093324548e+01	6.328555443850360e+00
1.570000e+08	  3	  3000	    45	1.259991047586796e-03	7.498942093324548e+01	6.850871252292545e+00
1.580000e+08	  3	  3000	  2517	1.265438565414511e-03	7.498942093324548e+01	7.375828941788156e+00
1.590000e+08	  3	  3000	    49	1.395014607583868e-03	7.498942093324548e+01	7.898080879479519e+00
1.600000e+08	  3	  3000	   710	2.214611916804659e-03	7.498942093324548e+01	8.421987365594422e+00
collision No.1	8.384802e+01[yr]	i=2, j=2092	r_ij=6.267731876371724e-05	radius[2]+radius[2092]=6.338481524341289e-05
dE_heat=-5.106536e-12	dE_grav=4.800410e-12	dE_c=-1.186094e-19	v_imp=3.191183e-01
1.610000e+08	  3	  2999	   899	1.246419784703424e-03	7.498942093324548e+01	8.943784676524576e+00
1.620000e+08	  3	  2999	  1000	9.887710536910749e-04	7.498942093324548e+01	9.468726523619669e+00
1.630000e+08	  3	  2999	   743	1.711457243437962e-03	7.498942093324548e+01	9.991984538143363e+00
1.640000e+08	  3	  2999	  1841	1.263294270377233e-03	7.498942093324548e+01	1.051515185932189e+01
1.650000e+08	  3	  2999	  1631	1.942182109637487e-03	7.498942093324548e+01	1.103845126628664e+01
1.660000e+08	  3	  2999	  2127	1.471730583515403e-03	7.498942093324548e+01	1.156229114903420e+01
collision No.2	8.659821e+01[yr]	i=3, j=2996	r_ij=6.259372163177879e-05	radius[3]+radius[2996]=6.338481524341289e-05
dE_heat=-5.390261e-12	dE_grav=5.042775e-12	dE_c=-1.413155e-19	v_imp=3.201017e-01
1.670000e+08	  3	  2998	  1314	2.163295138963430e-03	7.498942093324548e+01	1.208402426632693e+01
1.680000e+08	  3	  2998	  1699	1.574677418520232e-03	7.498942093324548e+01	1.260828533974332e+01
1.690000e+08	  3	  2998	   766	1.400948623482410e-03	7.498942093324548e+01	1.313097041214172e+01
1.700000e+08	  3	  2998	  2187	1.696769985523617e-03	7.498942093324548e+01	1.365577051165948e+01
1.710000e+08	  3	  2998	   732	2.530566768847316e-03	7.498942093324548e+01	1.417913698989909e+01
1.720000e+08	  3	  2998	  2980	2.338890946917309e-03	7.498942093324548e+01	1.470336654449459e+01
1.730000e+08	  3	  2998	  2742	1.571981098959864e-03	7.498942093324548e+01	1.522679378199399e+01
1.740000e+08	  3	  2998	   596	2.578299853775775e-03	7.498942093324548e+01	1.575104741465653e+01
1.750000e+08	  3	  2998	   333	2.140822326219803e-03	7.498942093324548e+01	1.627311573997006e+01
1.760000e+08	  3	  2998	  2082	1.954989642063534e-03	7.498942093324548e+01	1.679807509649707e+01
1.770000e+08	  3	  2998	  2353	1.257071063368195e-03	7.498942093324548e+01	1.732049761756607e+01
1.780000e+08	  3	  2998	   180	2.030386033340804e-03	7.498942093324548e+01	1.784549368025444e+01
1.790000e+08	  3	  2998	  1250	1.048142087188748e-03	7.498942093324548e+01	1.836699801861561e+01
1.800000e+08	  3	  2998	   508	1.578067601036578e-03	7.498942093324548e+01	1.889201198317923e+01
1.810000e+08	  3	  2998	  1689	1.437400951398197e-03	7.498942093324548e+01	1.941494419484809e+01
1.820000e+08	  3	  2998	  1812	1.887600140175050e-03	7.498942093324548e+01	1.993960384785988e+01
1.830000e+08	  3	  2998	  2257	1.769133567194183e-03	7.498942093324548e+01	2.046210867416159e+01
1.840000e+08	  3	  2998	   884	1.313835783823446e-03	7.498942093324548e+01	2.098633094655670e+01
1.850000e+08	  3	  2998	  1268	1.071932985613460e-03	7.498942093324548e+01	2.150979066530185e+01
1.860000e+08	  3	  2998	    87	1.162095642728112e-03	7.498942093324548e+01	2.203290488577565e+01
1.870000e+08	  3	  2998	   680	1.363595933438109e-03	7.498942093324548e+01	2.255696781924556e+01
1.880000e+08	  3	  2998	   266	1.420113648491745e-03	7.498942093324548e+01	2.307999213251864e+01
1.890000e+08	  3	  2998	   576	1.944269124377050e-03	7.498942093324548e+01	2.360400036252723e+01
1.900000e+08	  3	  2998	   897	1.501649335296137e-03	7.498942093324548e+01	2.412660009166972e+01
1.910000e+08	  3	  2998	  1632	1.196242142488352e-03	7.498942093324548e+01	2.465056604974098e+01
1.920000e+08	  3	  2998	  2054	1.276808952727709e-03	9.999999999999986e+01	1.609894644832762e-01
1.930000e+08	  3	  2998	   158	1.687383283279754e-03	9.999999999999986e+01	6.846650295916744e-01
1.940000e+08	  3	  2998	  1751	2.267810876043032e-03	9.999999999999986e+01	1.208904898447911e+00
1.950000e+08	  3	  2998	   330	2.331132702588796e-03	9.999999999999986e+01	1.732224671493227e+00
1.960000e+08	  3	  2998	   285	1.436676316174733e-03	9.999999999999986e+01	2.255837154934063e+00
1.970000e+08	  3	  2998	  1568	1.995093402723121e-03	9.999999999999986e+01	2.779411181938568e+00
1.980000e+08	  3	  2998	  2232	1.902171324172521e-03	9.999999999999986e+01	3.303017720789633e+00
1.990000e+08	  3	  2998	  1647	1.937990917228937e-03	9.999999999999986e+01	3.826678946809035e+00
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
2.000000e+08	  3	  2998	   711	1.650369174704647e-03	9.999999999999986e+01	4.348742982612523e+00
2.010000e+08	  3	  2998	   395	1.142902441194257e-03	9.999999999999986e+01	4.871964959897896e+00
2.020000e+08	  3	  2998	   971	1.615504651869436e-03	9.999999999999986e+01	5.395713439279827e+00
2.030000e+08	  3	  2998	  2247	1.574051893073146e-03	9.999999999999986e+01	5.918915630467780e+00
2.040000e+08	  3	  2998	  2290	1.612145867868657e-03	9.999999999999986e+01	6.442160929836902e+00
2.050000e+08	  3	  2998	  1424	2.015702563937472e-03	9.999999999999986e+01	6.965612683983865e+00
2.060000e+08	  3	  2998	  2649	1.592194930465993e-03	9.999999999999986e+01	7.489425116016950e+00
2.070000e+08	  3	  2998	  1506	2.357107500742220e-03	9.999999999999986e+01	8.011919422274618e+00
2.080000e+08	  3	  2998	    53	1.760274031276308e-03	9.999999999999986e+01	8.536061738831227e+00
2.090000e+08	  3	  2998	  1510	1.704931548108676e-03	9.999999999999986e+01	9.059421986144796e+00
2.100000e+08	  3	  2998	  2034	1.347619026327903e-03	9.999999999999986e+01	9.582903227438742e+00
2.110000e+08	  3	  2998	  2376	1.376431450207492e-03	9.999999999999986e+01	1.010685914645702e+01
2.120000e+08	  3	  2998	  2511	1.346021473113988e-03	9.999999999999986e+01	1.063004798440934e+01
