myid = 9	numprocs = 13
OMP_NUM_THREADS: 3
threads: 3
. . . 
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_Mmax5E-18_ecc5E-2_frag_acc/rand10/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_Mmax5E-18_ecc5E-2_frag_acc/
SUBDIRECTORY	rand
N_tr	3000
N_p	3
ECC_RATIO	5.0
STEP_INTERVAL	1.0E6
BREAK_TIME	14100.0
RAYLEIGH_DISTRIBUTION	1
FRAGMENTATION	1
COLLISION	1
COALESCENCE	1
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	1
EXECUTION_TIME	1
EXECUTION_TIME_FUNC	0
INTERACTION_ALL	0
INTERACTION_PLANET_TRACER	1
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
EJECTION	0
ORBITING_SMALL_PARTICLE	1
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	3.0E-6
PLANET_AXIS	1.0
PLANET_ECC	(0.01*5.0)
PLANET_INC	((0.01*5.0)*0.5)
PLANET_DENSITY	3.0
M_TOT	(3.0E-5*3)
ECC_RMS	(0.01*5.0)
INC_RMS	((0.01*5.0)*0.5)
DELTA_HILL	10.0
SEPARATE_HILL	5.0
DT_FRAGCHECK	2.0*3.14159265358979323846*0.1
GEOMETRIC_RATIO_FRAG	pow(10.0,1.0/8.0)
DELTA_R	0.01
DELTA_THETA	0.125*3.14159265358979323846
NEIGHBOR_MAX	200
DEPLETION_TIME_EXPLICIT	DEPLETION_TIME_EXPLICIT
RHO	3.0
EPSILON_FRAG	0.2
B_FRAG	(5.0/3.0)
Q_0_FRAG	9.5E8
P_FRAG	0.453
XI	0.01
M_MAX	5.00E-18
T_MAX	(2.0*3.14159265358979323846*1.0E3)
DT_LOG	1
DT_ENE	(2.0*3.14159265358979323846*1.0E-1)
GEOMETRIC_RATIO	pow(10.0,1.0/8.0)
GEOMETRIC_RATIO_LONGTERM	pow(10.0,1.0/128.0)
-----
alpha=1.67944	s_1=3.71665	s_2=12.6018	s_3=2.85931	h_0=3.58995e-05	Q_D=5.81724e-07
inner = 853,	center = 1075,	outer = 1069,	total = 3000
initial mass depletion timescale =1.628045e-01 [yr] (center)
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
0.000000e+00	  3	  3000	     0	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00
3.700000e+07	  3	  3000	  2253	1.182895823527400e-03	1.778279410038921e+01	1.239444295355421e+00
3.800000e+07	  3	  3000	  2907	1.094303657325730e-03	1.778279410038921e+01	1.764637638747673e+00
3.900000e+07	  3	  3000	  2206	1.538694279225125e-03	1.778279410038921e+01	2.289816436076576e+00
4.000000e+07	  3	  3000	  1106	2.000628238371447e-03	1.778279410038921e+01	2.813207303072798e+00
4.100000e+07	  3	  3000	  2710	1.489167673040138e-03	1.778279410038921e+01	3.339348795161329e+00
4.200000e+07	  3	  3000	   259	1.505760103566723e-03	1.778279410038921e+01	3.862547503248827e+00
4.300000e+07	  3	  3000	  2980	1.502934074199110e-03	1.778279410038921e+01	4.389421986834250e+00
4.400000e+07	  3	  3000	  1061	1.254029212202711e-03	1.778279410038921e+01	4.912403347730872e+00
4.500000e+07	  3	  3000	  2982	2.250845391994032e-03	1.778279410038921e+01	5.439648145464781e+00
4.600000e+07	  3	  3000	  1828	1.816870401414968e-03	2.371373705661653e+01	3.068667555931794e-02
4.700000e+07	  3	  3000	  2974	1.433275680178145e-03	2.371373705661653e+01	5.561362552087323e-01
4.800000e+07	  3	  3000	  2363	1.627659182646600e-03	2.371373705661653e+01	1.079653509058762e+00
4.900000e+07	  3	  3000	  2639	1.252763056615453e-03	2.371373705661653e+01	1.605561243594454e+00
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
5.000000e+07	  3	  3000	   125	1.759784426843703e-03	2.371373705661653e+01	2.130411274885173e+00
5.100000e+07	  3	  3000	  1067	1.679278181109203e-03	2.371373705661653e+01	2.655287012788536e+00
5.200000e+07	  3	  3000	  2710	1.518436902133867e-03	2.371373705661653e+01	3.180279954964053e+00
5.300000e+07	  3	  3000	  1620	1.766802554517350e-03	2.371373705661653e+01	3.705348998048778e+00
5.400000e+07	  3	  3000	  1354	1.946031950327313e-03	2.371373705661653e+01	4.230012371045542e+00
5.500000e+07	  3	  3000	  1469	1.583854624767905e-03	2.371373705661653e+01	4.756025472442531e+00
5.600000e+07	  3	  3000	   417	1.542950148241002e-03	2.371373705661653e+01	5.279491547492962e+00
5.700000e+07	  3	  3000	  1848	1.641627085671483e-03	2.371373705661653e+01	5.805439149667500e+00
5.800000e+07	  3	  3000	   555	1.060398953873631e-03	2.371373705661653e+01	6.330101396635770e+00
5.900000e+07	  3	  3000	  2839	1.708602711900680e-03	2.371373705661653e+01	6.855907770458000e+00
6.000000e+07	  3	  3000	  2297	1.209296817754244e-03	2.371373705661653e+01	7.378280028979199e+00
6.100000e+07	  3	  3000	  1761	1.636593509737432e-03	2.371373705661653e+01	7.903955373741541e+00
6.200000e+07	  3	  3000	  1937	1.330797093305445e-03	3.162277660168376e+01	5.174739912506979e-01
6.300000e+07	  3	  3000	   583	1.352584709534353e-03	3.162277660168376e+01	1.043616267377385e+00
6.400000e+07	  3	  3000	   409	1.034758374383458e-03	3.162277660168376e+01	1.568132695008784e+00
6.500000e+07	  3	  3000	  2424	1.678282192769264e-03	3.162277660168376e+01	2.094013573476846e+00
6.600000e+07	  3	  3000	  2068	1.380625275686820e-03	3.162277660168376e+01	2.618884381949048e+00
6.700000e+07	  3	  3000	   302	1.178258645431310e-03	3.162277660168376e+01	3.143655874197845e+00
6.800000e+07	  3	  3000	  1578	1.329888773400417e-03	3.162277660168376e+01	3.669996851690190e+00
6.900000e+07	  3	  3000	  2015	1.351036400077450e-03	3.162277660168376e+01	4.194267530515260e+00
7.000000e+07	  3	  3000	  1002	1.410969638613201e-03	3.162277660168376e+01	4.720037916472954e+00
7.100000e+07	  3	  3000	  2305	2.416781143976444e-03	3.162277660168376e+01	5.245083101860028e+00
7.200000e+07	  3	  3000	  2539	1.712624742543534e-03	3.162277660168376e+01	5.769448773294990e+00
7.300000e+07	  3	  3000	  2635	1.966857855216100e-03	3.162277660168376e+01	6.295535848991909e+00
7.400000e+07	  3	  3000	  2040	1.572522063444441e-03	3.162277660168376e+01	6.819895834665225e+00
7.500000e+07	  3	  3000	   668	1.683142472420882e-03	3.162277660168376e+01	7.345307698330200e+00
7.600000e+07	  3	  3000	   185	1.188844047144416e-03	3.162277660168376e+01	7.869980595292797e+00
7.700000e+07	  3	  3000	   339	4.659265494999261e-04	3.162277660168376e+01	8.394191759696184e+00
7.800000e+07	  3	  3000	  1291	1.627995578961969e-03	3.162277660168376e+01	8.920284807285837e+00
7.900000e+07	  3	  3000	  2720	1.053256992337158e-03	3.162277660168376e+01	9.444420994927972e+00
8.000000e+07	  3	  3000	  1468	1.374988718878424e-03	3.162277660168376e+01	9.969257344512299e+00
8.100000e+07	  3	  3000	  2242	2.418238455097425e-03	3.162277660168376e+01	1.049537357190090e+01
8.200000e+07	  3	  3000	   102	1.264454177963696e-03	4.216965034285818e+01	4.707401411525013e-01
8.300000e+07	  3	  3000	    23	1.308880413351795e-03	4.216965034285818e+01	9.975046350232618e-01
8.400000e+07	  3	  3000	  1574	1.961077483312564e-03	4.216965034285818e+01	1.522148716694122e+00
8.500000e+07	  3	  3000	   910	1.091344559266619e-03	4.216965034285818e+01	2.046688765160692e+00
8.600000e+07	  3	  3000	   192	1.300942694045629e-03	4.216965034285818e+01	2.572841846597150e+00
8.700000e+07	  3	  3000	  2316	2.049167043235513e-03	4.216965034285818e+01	3.095918671173888e+00
8.800000e+07	  3	  3000	  2048	1.399857080894384e-03	4.216965034285818e+01	3.621914599590900e+00
8.900000e+07	  3	  3000	  2949	1.056853291866146e-03	4.216965034285818e+01	4.145305206767317e+00
9.000000e+07	  3	  3000	  1480	1.365814207527796e-03	4.216965034285818e+01	4.671764066074090e+00
9.100000e+07	  3	  3000	  2460	1.223134498924339e-03	4.216965034285818e+01	5.195598104676443e+00
9.200000e+07	  3	  3000	   658	1.589976519367373e-03	4.216965034285818e+01	5.721303374335797e+00
9.300000e+07	  3	  3000	   695	1.586814227914404e-03	4.216965034285818e+01	6.246758807119206e+00
9.400000e+07	  3	  3000	   917	1.461140169242218e-03	4.216965034285818e+01	6.771314922203013e+00
9.500000e+07	  3	  3000	  1840	1.115310361141950e-03	4.216965034285818e+01	7.297198629625963e+00
9.600000e+07	  3	  3000	  1560	2.602705840389628e-03	4.216965034285818e+01	7.819180939977741e+00
9.700000e+07	  3	  3000	  1182	1.211638381615846e-03	4.216965034285818e+01	8.344279881174419e+00
9.800000e+07	  3	  3000	  1102	1.447571708652833e-03	4.216965034285818e+01	8.868808020375441e+00
9.900000e+07	  3	  3000	  1219	1.961905140837909e-03	4.216965034285818e+01	9.393146548275563e+00
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.000000e+08	  3	  3000	  2926	1.421578633633663e-03	4.216965034285818e+01	9.918237898652960e+00
1.010000e+08	  3	  3000	  2555	1.158508650779329e-03	4.216965034285818e+01	1.044298195967773e+01
1.020000e+08	  3	  3000	  1444	1.801820094560020e-03	4.216965034285818e+01	1.096717096984287e+01
1.030000e+08	  3	  3000	   323	1.829531174420708e-03	4.216965034285818e+01	1.149253139145138e+01
1.040000e+08	  3	  3000	  2852	1.774649876781507e-03	4.216965034285818e+01	1.201649372131096e+01
1.050000e+08	  3	  3000	   389	1.839690141016058e-03	4.216965034285818e+01	1.254089570084210e+01
1.060000e+08	  3	  3000	  1715	1.030474132890801e-03	4.216965034285818e+01	1.306714934579563e+01
1.070000e+08	  3	  3000	  1396	1.294853050511476e-03	4.216965034285818e+01	1.359096251751749e+01
1.080000e+08	  3	  3000	   645	1.810107758490486e-03	5.623413251903484e+01	5.118905110495213e-02
1.090000e+08	  3	  3000	  1107	1.666747094682660e-03	5.623413251903484e+01	5.767508941166519e-01
1.100000e+08	  3	  3000	  2400	1.162391270991506e-03	5.623413251903484e+01	1.100093707333701e+00
1.110000e+08	  3	  3000	  2862	1.070790254974074e-03	5.623413251903484e+01	1.626915102430951e+00
1.120000e+08	  3	  3000	  1762	1.985280349207393e-03	5.623413251903484e+01	2.149822532777695e+00
1.130000e+08	  3	  3000	   810	1.747526795163499e-03	5.623413251903484e+01	2.675526596974417e+00
1.140000e+08	  3	  3000	   782	1.294303353814228e-03	5.623413251903484e+01	3.200368014682203e+00
1.150000e+08	  3	  3000	   610	1.184044084057952e-03	5.623413251903484e+01	3.724576700657891e+00
1.160000e+08	  3	  3000	  2783	1.837877441838991e-03	5.623413251903484e+01	4.251068411746020e+00
1.170000e+08	  3	  3000	  1410	1.441838121963517e-03	5.623413251903484e+01	4.775313826672765e+00
1.180000e+08	  3	  3000	   530	1.557753242262290e-03	5.623413251903484e+01	5.300977289060797e+00
1.190000e+08	  3	  3000	  1107	1.100924155119921e-03	5.623413251903484e+01	5.825123529650608e+00
1.200000e+08	  3	  3000	  2490	1.619144515950433e-03	5.623413251903484e+01	6.350378966425466e+00
1.210000e+08	  3	  3000	  1244	1.791677843157590e-03	5.623413251903484e+01	6.875126008739463e+00
1.220000e+08	  3	  3000	  1685	2.078501612379458e-03	5.623413251903484e+01	7.401202054129031e+00
1.230000e+08	  3	  3000	  1400	1.452160367726363e-03	5.623413251903484e+01	7.925610899252086e+00
1.240000e+08	  3	  3000	   704	1.120058187563108e-03	5.623413251903484e+01	8.450336001163867e+00
1.250000e+08	  3	  3000	  2452	1.609516199503399e-03	5.623413251903484e+01	8.976345642924173e+00
1.260000e+08	  3	  3000	  2376	2.219857626040668e-03	5.623413251903484e+01	9.500900940043135e+00
1.270000e+08	  3	  3000	  1909	1.330406934491902e-03	5.623413251903484e+01	1.002612401660077e+01
1.280000e+08	  3	  3000	  1708	1.607501682199468e-03	5.623413251903484e+01	1.055122995287821e+01
1.290000e+08	  3	  3000	   465	1.388267613524719e-03	5.623413251903484e+01	1.107582560511259e+01
1.300000e+08	  3	  3000	   105	1.650487683362634e-03	5.623413251903484e+01	1.160033843074280e+01
1.310000e+08	  3	  3000	  2629	1.475427274156524e-03	5.623413251903484e+01	1.212594034884045e+01
1.320000e+08	  3	  3000	  1035	1.447612945333579e-03	5.623413251903484e+01	1.264979728987834e+01
1.330000e+08	  3	  3000	  1987	1.630918926714379e-03	5.623413251903484e+01	1.317364081046138e+01
1.340000e+08	  3	  3000	  1423	1.375627054283168e-03	5.623413251903484e+01	1.369982155517912e+01
1.350000e+08	  3	  3000	  1413	1.395119285675672e-03	5.623413251903484e+01	1.422333816483913e+01
1.360000e+08	  3	  3000	   840	1.493799068560592e-03	5.623413251903484e+01	1.474976428959554e+01
1.370000e+08	  3	  3000	  2708	1.523162880743564e-03	5.623413251903484e+01	1.527424571483763e+01
1.380000e+08	  3	  3000	  1016	2.343693312405001e-03	5.623413251903484e+01	1.579877374521750e+01
1.390000e+08	  3	  3000	   953	1.776978093513039e-03	5.623413251903484e+01	1.632480249913140e+01
1.400000e+08	  3	  3000	   437	1.743246349329820e-03	5.623413251903484e+01	1.684738631063107e+01
collision No.1	7.351191e+01[yr]	i=1, j=1492	r_ij=6.303064841933487e-05	radius[1]+radius[1492]=6.338481524341289e-05
dE_heat=-2.121530e-12	dE_grav=2.105806e-12	dE_c=-1.358192e-19	v_imp=3.096837e-01
1.410000e+08	  3	  2999	  1417	1.377752406626593e-03	5.623413251903484e+01	1.737343268802132e+01
1.420000e+08	  3	  2999	  1717	2.276624603464666e-03	5.623413251903484e+01	1.789650300700306e+01
1.430000e+08	  3	  2999	  1914	1.702096321204289e-03	5.623413251903484e+01	1.842313371506423e+01
1.440000e+08	  3	  2999	  2471	1.567546091824924e-03	7.498942093324548e+01	1.916847242145905e-01
1.450000e+08	  3	  2999	  1731	1.332638252391335e-03	7.498942093324548e+01	7.168697318077695e-01
1.460000e+08	  3	  2999	   336	1.256142636306588e-03	7.498942093324548e+01	1.241846550192017e+00
1.470000e+08	  3	  2999	   864	1.512731334594146e-03	7.498942093324548e+01	1.767840207313058e+00
1.480000e+08	  3	  2999	   264	2.122475764638546e-03	7.498942093324548e+01	2.291744349948324e+00
1.490000e+08	  3	  2999	   725	2.076977036890184e-03	7.498942093324548e+01	2.818011410889157e+00
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.500000e+08	  3	  2999	  2937	1.209179730915532e-03	7.498942093324548e+01	3.342069857169887e+00
1.510000e+08	  3	  2999	   491	2.113396141594647e-03	7.498942093324548e+01	3.867943217779888e+00
1.520000e+08	  3	  2999	   850	1.827947220436024e-03	7.498942093324548e+01	4.392901029291920e+00
1.530000e+08	  3	  2999	  2488	2.105713003631310e-03	7.498942093324548e+01	4.918043935196858e+00
1.540000e+08	  3	  2999	   800	1.156060699687266e-03	7.498942093324548e+01	5.442619862832209e+00
1.550000e+08	  3	  2999	  1479	1.132315593651495e-03	7.498942093324548e+01	5.968317329485060e+00
1.560000e+08	  3	  2999	  1285	1.535603839765252e-03	7.498942093324548e+01	6.493634948720087e+00
1.570000e+08	  3	  2999	   577	1.539308316198428e-03	7.498942093324548e+01	7.017125205136517e+00
1.580000e+08	  3	  2999	  2286	1.250692196782046e-03	7.498942093324548e+01	7.543679857862733e+00
1.590000e+08	  3	  2999	  1200	1.312104508595304e-03	7.498942093324548e+01	8.067982745016449e+00
1.600000e+08	  3	  2999	  1156	1.318035285599101e-03	7.498942093324548e+01	8.593640671118383e+00
1.610000e+08	  3	  2999	  2222	1.799326758555735e-03	7.498942093324548e+01	9.119268000183302e+00
1.620000e+08	  3	  2999	   865	1.452148099952075e-03	7.498942093324548e+01	9.643987499205050e+00
1.630000e+08	  3	  2999	  1275	1.773154513728347e-03	7.498942093324548e+01	1.016981838173294e+01
1.640000e+08	  3	  2999	  1663	1.645292159874934e-03	7.498942093324548e+01	1.069482771917724e+01
1.650000e+08	  3	  2999	  2190	1.561094535579300e-03	7.498942093324548e+01	1.121949366834840e+01
1.660000e+08	  3	  2999	    31	1.641246663587796e-03	7.498942093324548e+01	1.174448271285082e+01
1.670000e+08	  3	  2999	   638	1.729798798168950e-03	7.498942093324548e+01	1.226946305746471e+01
1.680000e+08	  3	  2999	   815	1.564190038990114e-03	7.498942093324548e+01	1.279490626962374e+01
1.690000e+08	  3	  2999	   920	1.310287751091600e-03	7.498942093324548e+01	1.331983513641493e+01
1.700000e+08	  3	  2999	   975	1.839094871100444e-03	7.498942093324548e+01	1.384481107951467e+01
1.710000e+08	  3	  2999	  1623	1.387649941258841e-03	7.498942093324548e+01	1.437011900702199e+01
1.720000e+08	  3	  2999	  1033	1.339374218530526e-03	7.498942093324548e+01	1.489493942803787e+01
1.730000e+08	  3	  2999	  2928	1.488201247818125e-03	7.498942093324548e+01	1.542000643171957e+01
1.740000e+08	  3	  2999	   624	1.239365482036493e-03	7.498942093324548e+01	1.594420420419836e+01
1.750000e+08	  3	  2999	   169	1.303450441126659e-03	7.498942093324548e+01	1.646868806379117e+01
1.760000e+08	  3	  2999	  2421	1.536701953739941e-03	7.498942093324548e+01	1.699421606285190e+01
1.770000e+08	  3	  2999	   869	1.307993201134517e-03	7.498942093324548e+01	1.751867780119967e+01
1.780000e+08	  3	  2999	   300	1.150551998876732e-03	7.498942093324548e+01	1.804448124134220e+01
1.790000e+08	  3	  2999	   479	1.308845921392216e-03	7.498942093324548e+01	1.856789177475357e+01
1.800000e+08	  3	  2999	   325	1.358866980698868e-03	7.498942093324548e+01	1.909482260689865e+01
1.810000e+08	  3	  2999	  2064	1.873532350636684e-03	7.498942093324548e+01	1.961908500607143e+01
1.820000e+08	  3	  2999	    38	1.212576221788881e-03	7.498942093324548e+01	2.014498450837118e+01
1.830000e+08	  3	  2999	  2753	1.483800110431932e-03	7.498942093324548e+01	2.066962545984843e+01
1.840000e+08	  3	  2999	  2285	1.001347915395296e-03	7.498942093324548e+01	2.119305585962808e+01
1.850000e+08	  3	  2999	  1630	2.116420223458245e-03	7.498942093324548e+01	2.171881785533587e+01
1.860000e+08	  3	  2999	  1649	1.068860134862797e-03	7.498942093324548e+01	2.224299661769239e+01
1.870000e+08	  3	  2999	   310	1.487364300475393e-03	7.498942093324548e+01	2.276847867324310e+01
1.880000e+08	  3	  2999	   592	1.842383544937417e-03	7.498942093324548e+01	2.329285755707889e+01
1.890000e+08	  3	  2999	  2779	1.346132239820793e-03	7.498942093324548e+01	2.381855502254882e+01
1.900000e+08	  3	  2999	  2183	2.199601506052680e-03	7.498942093324548e+01	2.434278636168807e+01
1.910000e+08	  3	  2999	  2779	1.209546739285180e-03	7.498942093324548e+01	2.486844704827832e+01
1.920000e+08	  3	  2999	  2179	1.694222097554525e-03	9.999999999999986e+01	3.819786115381719e-01
1.930000e+08	  3	  2999	  2967	1.651012585917400e-03	9.999999999999986e+01	9.058297096929683e-01
1.940000e+08	  3	  2999	   759	1.984563638909987e-03	9.999999999999986e+01	1.432180436498803e+00
1.950000e+08	  3	  2999	  1884	1.612185597152544e-03	9.999999999999986e+01	1.955740834390273e+00
1.960000e+08	  3	  2999	   183	1.482125896744294e-03	9.999999999999986e+01	2.482717377887993e+00
1.970000e+08	  3	  2999	  1284	1.885279788184179e-03	9.999999999999986e+01	3.005461924093144e+00
1.980000e+08	  3	  2999	  2849	2.508836245328248e-03	9.999999999999986e+01	3.531498004806489e+00
1.990000e+08	  3	  2999	  1822	1.424229927381588e-03	9.999999999999986e+01	4.056158664621607e+00
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
2.000000e+08	  3	  2999	  1634	1.117466793654656e-03	9.999999999999986e+01	4.579667669425798e+00
2.010000e+08	  3	  2999	    88	1.836695312676133e-03	9.999999999999986e+01	5.106984216202092e+00
2.020000e+08	  3	  2999	  2483	1.605132387549302e-03	9.999999999999986e+01	5.629499241039497e+00
t_sys = 1.059091e+02 [yr]	i = 1483	neighbor number = 0	v_ave, sigma, & n_s does NOT change.
2.030000e+08	  3	  2999	  2696	1.722116936006087e-03	9.999999999999986e+01	6.156908912484191e+00
2.040000e+08	  3	  2999	  1796	1.817780341947844e-03	9.999999999999986e+01	6.679983036035997e+00
t_sys = 1.069768e+02 [yr]	i = 1483	neighbor number = 0	v_ave, sigma, & n_s does NOT change.
2.050000e+08	  3	  2999	  1099	1.431800693880505e-03	9.999999999999986e+01	7.204599145502239e+00
2.060000e+08	  3	  2999	   462	1.739342645205621e-03	9.999999999999986e+01	7.730308998316010e+00
2.070000e+08	  3	  2999	  1281	1.388467215237852e-03	9.999999999999986e+01	8.254356562307533e+00
2.080000e+08	  3	  2999	  2954	1.389040873774630e-03	9.999999999999986e+01	8.779989379890802e+00
2.090000e+08	  3	  2999	   493	1.122913775005178e-03	9.999999999999986e+01	9.305622985508775e+00
2.100000e+08	  3	  2999	   707	1.344232656321611e-03	9.999999999999986e+01	9.829985643886749e+00
2.110000e+08	  3	  2999	  2368	1.685102840486404e-03	9.999999999999986e+01	1.035540803438103e+01
2.120000e+08	  3	  2999	  1136	1.506643968047483e-03	9.999999999999986e+01	1.087951144375048e+01
